mag_id	mag_len	has_crispr	sample_id	domain	phylum	class	order	family	genus	species	perc_abun
TLL36_bin.10	4620912	1	TLL36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	1.5365735316150553
TLL36_bin.100	2040798	0	TLL36	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei	0.4491425574306927
TLL36_bin.102	1879453	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900066535	0.4703791078756657
TLL36_bin.105	1930037	1	TLL36	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	5.2811434016805725
TLL36_bin.109	2145700	1	TLL36	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	6.337864808746387
TLL36_bin.11	872811	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	0.8824294049210343
TLL36_bin.110	2109069	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	1.398091867439637
TLL36_bin.14	4106443	1	TLL36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	1.1058835098380717
TLL36_bin.15	2270969	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.987434660808522
TLL36_bin.17	2145931	0	TLL36	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella	4.021237355678039
TLL36_bin.19	3373117	1	TLL36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	0.4955485114927794
TLL36_bin.2	2979504	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	8.28009618687219
TLL36_bin.21	3118033	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	10.871953121107518
TLL36_bin.27	2240895	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	0.5060364150521373
TLL36_bin.29	2302396	0	TLL36	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	0.5803526597903453
TLL36_bin.34	1865030	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_H	Ruminococcus_H sp003531055	0.4210281313490195
TLL36_bin.38	1938731	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	4.2721187015138495
TLL36_bin.4	1255211	1	TLL36	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	1.5485166727402735
TLL36_bin.40	2432078	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	5.911305234011742
TLL36_bin.42	3518564	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066165	0.3173298456921705
TLL36_bin.43	2207750	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	3.7828110177137386
TLL36_bin.45	3102848	0	TLL36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris	1.78368275522525
TLL36_bin.49	2468933	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	4.272923518280996
TLL36_bin.51	5718179	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	1.4896380195972494
TLL36_bin.52	2692927	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella	0.2893078332681513
TLL36_bin.53	3404506	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp000431375	0.5060641150143548
TLL36_bin.55	2945126	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp000435815	0.3160307104558562
TLL36_bin.59	2775274	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira eligens_B	1.105382609618193
TLL36_bin.6	4592346	0	TLL36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	1.0548577116073865
TLL36_bin.60	2791759	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	1.8935388979330483
TLL36_bin.61	1791991	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	1.7793390539381453
TLL36_bin.62	3077638	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp003011855	1.975393417425478
TLL36_bin.63	3293922	1	TLL36	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	0.8238215861151761
TLL36_bin.66	1494534	1	TLL36	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	0.2816317112624921
TLL36_bin.7	1476627	0	TLL36	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	0.3553755465578169
TLL36_bin.70	1542867	1	TLL36	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Allisonella	Allisonella histaminiformans	0.3625543976619938
TLL36_bin.71	2813049	0	TLL36	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	0.5939668476532391
TLL36_bin.75	2186441	1	TLL36	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	4.734909045340024
TLL36_bin.76	2171750	0	TLL36	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella sp002299315	5.39397761354375
TLL36_bin.86	2719998	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	1.0978706818127792
TLL36_bin.9	1765583	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena_B	2.987483641947062
TLL36_bin.90	1629445	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	UMGS1375 sp900066615	2.3689969904726254
TLL36_bin.92	2658241	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A	Coprococcus_A catus	0.3888323127619421
TLL36_bin.93	4096316	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	1.5175304763103523
TLL36_bin.94	3173625	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp001414325	0.533609935224278
TLL36_bin.95	1205502	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter lactaris	1.7050378186178474
TLL36_bin.97	2002779	0	TLL36	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	AM51-8	AM51-8 sp900546435	0.3669068801269818
TLL36_bin.99	2734995	1	TLL36	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.5640591688580917
TLL37_bin.1	1404810	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	11.979973973181824
TLL37_bin.100	5069665	0	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	0.8184439022850031
TLL37_bin.102	2192229	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	0.3549708585667205
TLL37_bin.103	3117665	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	2.005994008480596
TLL37_bin.104	2855432	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	0.8953428414671316
TLL37_bin.106	1603159	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	0.4849507223494439
TLL37_bin.108	2537463	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G sp000435815	2.786099911979452
TLL37_bin.111	1798286	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp000432375	1.598183589138815
TLL37_bin.13	3293993	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	GCA-900066135 sp900543575	0.4965549523513386
TLL37_bin.14	2008009	0	TLL37	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp003466125	2.0435128982759525
TLL37_bin.15	2216084	0	TLL37	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002232035	11.181113904951532
TLL37_bin.18	1792977	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900066305	0.416202309563478
TLL37_bin.22	2084070	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	3.6198834570937226
TLL37_bin.24	2692803	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	0.4577496059125963
TLL37_bin.25	4303237	1	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	3.850548008914742
TLL37_bin.26	3604672	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.6965083563460311
TLL37_bin.28	2415600	0	TLL37	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	0.4633014772353422
TLL37_bin.30	1747444	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.3938856728921079
TLL37_bin.31	2340292	0	TLL37	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2.5860153495705527
TLL37_bin.32	2458982	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	UMGS1375 sp900066615	2.4348573398194366
TLL37_bin.33	3149814	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	3.663347229807973
TLL37_bin.34	3133965	0	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	4.619126990239812
TLL37_bin.36	2753948	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella sp900066775	0.4277359299919889
TLL37_bin.4	2305270	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000433535	2.665824814818478
TLL37_bin.41	2497677	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	0.4759452439212376
TLL37_bin.47	3072841	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	5.015700114920595
TLL37_bin.49	2914179	1	TLL37	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	1.0781335512752983
TLL37_bin.5	1960925	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp000436335	4.121356191610312
TLL37_bin.50	2657515	1	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii	0.6734030823833408
TLL37_bin.59	3439804	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900066365	0.7502550343131448
TLL37_bin.6	1524287	0	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	5.381580509866295
TLL37_bin.60	2109246	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp000431575	1.40810246114798
TLL37_bin.63	5417582	1	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	2.4123948571248275
TLL37_bin.65	2130422	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	0.3582227360673244
TLL37_bin.66	2100008	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter asaccharolyticus	0.5995047103669995
TLL37_bin.68	2146820	1	TLL37	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera_B	Megasphaera_B sp003467125	0.4943741149822189
TLL37_bin.71	1706390	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.3414377435071131
TLL37_bin.77	2093646	0	TLL37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A indistinctus	0.3543249154704259
TLL37_bin.8	2397904	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	0.7591746821648159
TLL37_bin.84	1940920	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	2.3048988472710463
TLL37_bin.85	942518	0	TLL37	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900538805	4.278521271320162
TLL37_bin.88	2265101	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp003525905	0.9986055539237698
TLL37_bin.89	1438144	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter torques	1.5555172996200854
TLL37_bin.92	2058001	1	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	3.150049441540028
TLL37_bin.96	2553931	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium_P	Clostridium_P perfringens	1.3435107912503912
TLL37_bin.98	3376746	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	0.5817574314915045
TLL37_bin.99	1909564	0	TLL37	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia gabavorous	0.6231013092270016
TLL38_bin.1	1482572	0	TLL38	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp000436075	0.5071637255199536
TLL38_bin.100	1794626	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900549125	0.2181725236702625
TLL38_bin.101	1651402	0	TLL38	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_E	Olsenella_E sp003609875	0.4747904356833637
TLL38_bin.104	2927269	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	1.425325060771814
TLL38_bin.105	1879633	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103	0.4584383396690591
TLL38_bin.109	2211375	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp003525905	0.7987587299913208
TLL38_bin.11	2474032	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.2733475813929724
TLL38_bin.111	1187625	0	TLL38	Bacteria	Firmicutes	Bacilli	RF39	CAG-302	CAG-302	CAG-302 sp000431795	0.2159978451767522
TLL38_bin.112	2204392	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp002404795	0.6118604712391448
TLL38_bin.113	1981043	0	TLL38	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	7.23664076172283
TLL38_bin.114	2093379	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp003526955	5.553993668021902
TLL38_bin.115	2297294	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000437175	3.466280037772298
TLL38_bin.116	2170327	0	TLL38	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	3.936661224689672
TLL38_bin.12	1697442	1	TLL38	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	Senegalimassilia sp004135645	0.2882746460503128
TLL38_bin.17	2634560	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	0.584702059574008
TLL38_bin.2	1151248	0	TLL38	Bacteria	Firmicutes	Bacilli	RF39	CAG-611	CAG-710	CAG-710 sp000432595	1.3722671207059634
TLL38_bin.20	3188880	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	1.8187596518460296
TLL38_bin.22	2324009	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	3.413613041900168
TLL38_bin.24	3271614	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	UMGS1375 sp900066615	2.858010964689668
TLL38_bin.25	2305234	0	TLL38	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum	1.3906032871032683
TLL38_bin.27	2229300	1	TLL38	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus ruminis	4.148854267641378
TLL38_bin.3	1124412	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C	7.4683774757033135
TLL38_bin.30	2330688	1	TLL38	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	1.455968475160666
TLL38_bin.31	2424552	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	2.7774364869875146
TLL38_bin.33	2269277	0	TLL38	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	2.409201684793698
TLL38_bin.34	2507523	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_H	Ruminococcus_H sp003531055	0.6350198380696073
TLL38_bin.35	2968484	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	6.713806468459056
TLL38_bin.41	2999114	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.3188973889279766
TLL38_bin.42	2008028	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia gabavorous	0.345306355379706
TLL38_bin.44	2929909	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066165	0.865677329033435
TLL38_bin.55	2247107	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	0.3976313952749388
TLL38_bin.57	3006371	1	TLL38	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes	0.2764649327665746
TLL38_bin.58	3296223	1	TLL38	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri_A	10.126090819045308
TLL38_bin.64	2919386	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	0.5791174968123775
TLL38_bin.65	2106663	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter sp001916835	0.368727343674167
TLL38_bin.66	2541915	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G ventriosum	0.5034677856806857
TLL38_bin.67	2716849	1	TLL38	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis	3.934677973048028
TLL38_bin.70	3216612	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900066565	0.9090895466994368
TLL38_bin.72	3834695	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp900545925	0.6548569645183416
TLL38_bin.73	2233729	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp000437095	0.5279365406772689
TLL38_bin.79	4102096	0	TLL38	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	0.5853242586623091
TLL38_bin.8	2258966	0	TLL38	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	2.071343304347029
TLL38_bin.80	2766396	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	2.2986279438000983
TLL38_bin.82	1070189	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	5.401727545833909
TLL38_bin.86	2818977	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	2.736926655375859
TLL38_bin.88	2764591	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	1.2060806159952189
TLL38_bin.89	2882656	1	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	0.7755588275262113
TLL38_bin.9	1884034	1	TLL38	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera_B	Megasphaera_B sp003467125	0.2875418609596616
TLL38_bin.97	1603814	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp000435975	0.4635514280140342
TLL38_bin.98	1318112	0	TLL38	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003514385	1.853049813941425
TLL39_bin.100	2429293	0	TLL39	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	1.0446184973956
