vir_id	vir_len	sample_id	contig_id	start_bp	end_bp	contig_len	mag_id
TLL4_k99_98555	7710	TLL4	k99_98555	1	7710	7710	
TLL4_k99_62835	12277	TLL4	k99_62835	1	12277	12277	
TLL4_k99_135327	7348	TLL4	k99_135327	1	7348	7348	
TLL4_k99_50599	8409	TLL4	k99_50599	1	8409	8409	
TLL4_k99_38821	9884	TLL4	k99_38821	1	9884	9884	
TLL4_k99_22837	5087	TLL4	k99_22837	1	5087	5087	
TLL4_k99_99942	6699	TLL4	k99_99942	1	6699	6699	
TLL4_k99_63167	19739	TLL4	k99_63167	1	19739	19739	
TLL4_k99_380546	8040	TLL4	k99_380546	1	8040	8040	
TLL4_k99_115426	11873	TLL4	k99_115426	1	11873	11873	
TLL4_k99_180961	7987	TLL4	k99_180961	1	7987	7987	
TLL4_k99_102836	10750	TLL4	k99_102836	1	10750	10750	
TLL4_k99_216173	8430	TLL4	k99_216173	1	8430	8430	
TLL4_k99_134369	6554	TLL4	k99_134369	1	6554	6554	
TLL4_k99_204004	6923	TLL4	k99_204004	1	6923	6923	
TLL4_k99_6379	5631	TLL4	k99_6379	1	5631	5631	
TLL4_k99_65122	6170	TLL4	k99_65122	1	6170	6170	
TLL4_k99_234481	5306	TLL4	k99_234481	1	5306	5306	
TLL4_k99_22546	11842	TLL4	k99_22546	1	11842	11842	
TLL4_k99_283073_provirus_7600_13561	5962	TLL4	k99_283073	7600	13561	13562	
TLL4_k99_177470	13460	TLL4	k99_177470	1	13460	13460	
TLL4_k99_39144	7929	TLL4	k99_39144	1	7929	7929	
TLL4_k99_313428	18881	TLL4	k99_313428	1	18881	18881	
TLL4_k99_106478	6466	TLL4	k99_106478	1	6466	6466	
TLL4_k99_92027	25563	TLL4	k99_92027	1	25563	25563	
TLL4_k99_179883	9289	TLL4	k99_179883	1	9289	9289	
TLL4_k99_393322	13914	TLL4	k99_393322	1	13914	13914	
TLL4_k99_193431	11033	TLL4	k99_193431	1	11033	11033	
TLL4_k99_287792	12720	TLL4	k99_287792	1	12720	12720	
TLL4_k99_328368	15062	TLL4	k99_328368	1	15062	15062	
TLL4_k99_164028	8245	TLL4	k99_164028	1	8245	8245	
TLL4_k99_64232	7396	TLL4	k99_64232	1	7396	7396	
TLL4_k99_29972	5272	TLL4	k99_29972	1	5272	5272	
TLL4_k99_300995	7936	TLL4	k99_300995	1	7936	7936	
TLL4_k99_89726	11847	TLL4	k99_89726	1	11847	11847	
TLL4_k99_79534	5587	TLL4	k99_79534	1	5587	5587	
TLL4_k99_361051	23075	TLL4	k99_361051	1	23075	23075	
TLL4_k99_48415	20865	TLL4	k99_48415	1	20865	20865	
TLL4_k99_300538	6380	TLL4	k99_300538	1	6380	6380	
TLL4_k99_34930	6270	TLL4	k99_34930	1	6270	6270	
TLL4_k99_241203	6663	TLL4	k99_241203	1	6663	6663	
TLL4_k99_19875	6466	TLL4	k99_19875	1	6466	6466	
TLL4_k99_235374	8792	TLL4	k99_235374	1	8792	8792	
TLL4_k99_78565	7945	TLL4	k99_78565	1	7945	7945	
TLL4_k99_63141	6269	TLL4	k99_63141	1	6269	6269	
TLL4_k99_137151	13419	TLL4	k99_137151	1	13419	13419	
TLL4_k99_58358	17544	TLL4	k99_58358	1	17544	17544	
TLL4_k99_16315	6084	TLL4	k99_16315	1	6084	6084	
TLL4_k99_72797	9295	TLL4	k99_72797	1	9295	9295	
TLL4_k99_247130	10916	TLL4	k99_247130	1	10916	10916	
TLL4_k99_3766	14996	TLL4	k99_3766	1	14996	14996	
TLL4_k99_150484	16289	TLL4	k99_150484	1	16289	16289	
TLL4_k99_317457	5640	TLL4	k99_317457	1	5640	5640	
TLL4_k99_140168	6273	TLL4	k99_140168	1	6273	6273	
TLL4_k99_176979	5293	TLL4	k99_176979	1	5293	5293	
TLL4_k99_173568	10711	TLL4	k99_173568	1	10711	10711	
TLL4_k99_73851	9138	TLL4	k99_73851	1	9138	9138	
TLL4_k99_81543	12925	TLL4	k99_81543	1	12925	12925	
TLL4_k99_220163	7130	TLL4	k99_220163	1	7130	7130	
TLL4_k99_127514	11250	TLL4	k99_127514	1	11250	11250	
TLL4_k99_29469	5354	TLL4	k99_29469	1	5354	5354	
TLL4_k99_115290	28775	TLL4	k99_115290	1	28775	28775	
TLL4_k99_237	6398	TLL4	k99_237	1	6398	6398	
TLL4_k99_257308	13128	TLL4	k99_257308	1	13128	13128	
TLL4_k99_121736	32568	TLL4	k99_121736	1	32568	32568	
TLL4_k99_35901	13802	TLL4	k99_35901	1	13802	13802	
TLL4_k99_34387	5856	TLL4	k99_34387	1	5856	5856	
TLL4_k99_24730	7088	TLL4	k99_24730	1	7088	7088	
TLL4_k99_5329	18651	TLL4	k99_5329	1	18651	18651	
TLL4_k99_202199	8767	TLL4	k99_202199	1	8767	8767	
TLL4_k99_299678	17180	TLL4	k99_299678	1	17180	17180	
TLL4_k99_266060	11235	TLL4	k99_266060	1	11235	11235	
TLL4_k99_59174	12938	TLL4	k99_59174	1	12938	12938	
TLL4_k99_83341	17711	TLL4	k99_83341	1	17711	17711	
TLL4_k99_70047	5541	TLL4	k99_70047	1	5541	5541	
TLL4_k99_31741	7075	TLL4	k99_31741	1	7075	7075	
TLL4_k99_136808	8454	TLL4	k99_136808	1	8454	8454	
TLL4_k99_98652	7431	TLL4	k99_98652	1	7431	7431	
TLL4_k99_78124	6951	TLL4	k99_78124	1	6951	6951	
TLL4_k99_95350	39103	TLL4	k99_95350	1	39103	39103	
TLL4_k99_119428	8383	TLL4	k99_119428	1	8383	8383	
TLL4_k99_162452	7310	TLL4	k99_162452	1	7310	7310	
TLL4_k99_15052	7344	TLL4	k99_15052	1	7344	7344	
TLL4_k99_108107	11036	TLL4	k99_108107	1	11036	11036	
TLL4_k99_41281	9562	TLL4	k99_41281	1	9562	9562	
TLL4_k99_55888	9300	TLL4	k99_55888	1	9300	9300	
TLL4_k99_164592	7660	TLL4	k99_164592	1	7660	7660	
TLL4_k99_249575	10000	TLL4	k99_249575	1	10000	10000	
TLL4_k99_158212	10273	TLL4	k99_158212	1	10273	10273	
TLL4_k99_413135	7947	TLL4	k99_413135	1	7947	7947	
TLL4_k99_169289	13468	TLL4	k99_169289	1	13468	13468	
TLL4_k99_54756	14192	TLL4	k99_54756	1	14192	14192	
TLL4_k99_258479	8757	TLL4	k99_258479	1	8757	8757	
TLL4_k99_9413	9138	TLL4	k99_9413	1	9138	9138	
TLL4_k99_8500	7467	TLL4	k99_8500	1	7467	7467	
TLL4_k99_99618	21996	TLL4	k99_99618	1	21996	21996	
TLL4_k99_36349	14609	TLL4	k99_36349	1	14609	14609	
TLL4_k99_39057	5510	TLL4	k99_39057	1	5510	5510	
TLL4_k99_27465	6181	TLL4	k99_27465	1	6181	6181	
TLL4_k99_249078	5308	TLL4	k99_249078	1	5308	5308	
TLL4_k99_121641	15174	TLL4	k99_121641	1	15174	15174	
TLL4_k99_198618	6856	TLL4	k99_198618	1	6856	6856	
TLL4_k99_28223	18912	TLL4	k99_28223	1	18912	18912	
TLL4_k99_284509	5118	TLL4	k99_284509	1	5118	5118	
TLL4_k99_343014	6555	TLL4	k99_343014	1	6555	6555	
TLL4_k99_20224	10807	TLL4	k99_20224	1	10807	10807	
TLL4_k99_291346	16580	TLL4	k99_291346	1	16580	16580	
TLL4_k99_338267	7102	TLL4	k99_338267	1	7102	7102	
TLL4_k99_189969	5757	TLL4	k99_189969	1	5757	5757	
TLL4_k99_136283	5532	TLL4	k99_136283	1	5532	5532	
TLL4_k99_132242	5239	TLL4	k99_132242	1	5239	5239	
TLL4_k99_19085	5121	TLL4	k99_19085	1	5121	5121	
TLL4_k99_11309	5485	TLL4	k99_11309	1	5485	5485	
TLL4_k99_155640	7654	TLL4	k99_155640	1	7654	7654	
TLL4_k99_146151	9796	TLL4	k99_146151	1	9796	9796	
TLL4_k99_51734_provirus_3302_20400	17099	TLL4	k99_51734	3302	20400	25222	
TLL4_k99_1815	12334	TLL4	k99_1815	1	12334	12334	
TLL4_k99_276003	6041	TLL4	k99_276003	1	6041	6041	
TLL4_k99_263161	18856	TLL4	k99_263161	1	18856	18856	
TLL4_k99_60772	8703	TLL4	k99_60772	1	8703	8703	
TLL4_k99_189656	5316	TLL4	k99_189656	1	5316	5316	
TLL4_k99_54536	10346	TLL4	k99_54536	1	10346	10346	
TLL4_k99_356915	6833	TLL4	k99_356915	1	6833	6833	
TLL4_k99_230190	8172	TLL4	k99_230190	1	8172	8172	
TLL4_k99_6014	7534	TLL4	k99_6014	1	7534	7534	
TLL4_k99_181490	32516	TLL4	k99_181490	1	32516	32516	
TLL4_k99_211226	13878	TLL4	k99_211226	1	13878	13878	
TLL4_k99_24211	5474	TLL4	k99_24211	1	5474	5474	
TLL4_k99_171154	32154	TLL4	k99_171154	1	32154	32154	
TLL4_k99_33948	10298	TLL4	k99_33948	1	10298	10298	
TLL4_k99_206809	12213	TLL4	k99_206809	1	12213	12213	
TLL4_k99_127223	5955	TLL4	k99_127223	1	5955	5955	
TLL4_k99_22770	5787	TLL4	k99_22770	1	5787	5787	
TLL4_k99_423258	6449	TLL4	k99_423258	1	6449	6449	
TLL4_k99_118431	5610	TLL4	k99_118431	1	5610	5610	
TLL4_k99_180676	23256	TLL4	k99_180676	1	23256	23256	
TLL4_k99_193451	24668	TLL4	k99_193451	1	24668	24668	
TLL4_k99_210194	5944	TLL4	k99_210194	1	5944	5944	
TLL4_k99_261511	5572	TLL4	k99_261511	1	5572	5572	
TLL4_k99_140421	5489	TLL4	k99_140421	1	5489	5489	
TLL4_k99_341854	12535	TLL4	k99_341854	1	12535	12535	
TLL4_k99_221287	12619	TLL4	k99_221287	1	12619	12619	
TLL4_k99_175608	8570	TLL4	k99_175608	1	8570	8570	
TLL4_k99_321384	22355	TLL4	k99_321384	1	22355	22355	
TLL4_k99_391514	18616	TLL4	k99_391514	1	18616	18616	
TLL4_k99_272144	12299	TLL4	k99_272144	1	12299	12299	
TLL4_k99_39807	9395	TLL4	k99_39807	1	9395	9395	
TLL4_k99_108880	14709	TLL4	k99_108880	1	14709	14709	
TLL4_k99_72708	10389	TLL4	k99_72708	1	10389	10389	
TLL4_k99_53089	5545	TLL4	k99_53089	1	5545	5545	
TLL4_k99_9125	5572	TLL4	k99_9125	1	5572	5572	
TLL4_k99_239721	5366	TLL4	k99_239721	1	5366	5366	
TLL4_k99_125043	5988	TLL4	k99_125043	1	5988	5988	
TLL4_k99_2673	5686	TLL4	k99_2673	1	5686	5686	
TLL4_k99_352548	7202	TLL4	k99_352548	1	7202	7202	
TLL4_k99_436217	9126	TLL4	k99_436217	1	9126	9126	
TLL4_k99_148047	9281	TLL4	k99_148047	1	9281	9281	
TLL4_k99_223607	20249	TLL4	k99_223607	1	20249	20249	
TLL4_k99_68313	6962	TLL4	k99_68313	1	6962	6962	
TLL4_k99_278318	7288	TLL4	k99_278318	1	7288	7288	
TLL4_k99_15336	26947	TLL4	k99_15336	1	26947	26947	
TLL4_k99_438882	17693	TLL4	k99_438882	1	17693	17693	
TLL4_k99_401692	8888	TLL4	k99_401692	1	8888	8888	
TLL4_k99_174359	9196	TLL4	k99_174359	1	9196	9196	
TLL4_k99_53949	6393	TLL4	k99_53949	1	6393	6393	
TLL4_k99_21812	5267	TLL4	k99_21812	1	5267	5267	
TLL4_k99_261146_provirus_420_8507	8088	TLL4	k99_261146	420	8507	26083	
TLL4_k99_414969	10782	TLL4	k99_414969	1	10782	10782	
TLL4_k99_226871	6800	TLL4	k99_226871	1	6800	6800	
TLL4_k99_110114	6244	TLL4	k99_110114	1	6244	6244	
TLL4_k99_6020	40545	TLL4	k99_6020	1	40545	40545	
TLL4_k99_11115	7337	TLL4	k99_11115	1	7337	7337	
TLL4_k99_22215	37351	TLL4	k99_22215	1	37351	37351	
TLL4_k99_218131	11135	TLL4	k99_218131	1	11135	11135	
TLL4_k99_255977	9121	TLL4	k99_255977	1	9121	9121	
TLL4_k99_82017	11164	TLL4	k99_82017	1	11164	11164	
TLL4_k99_29542	12349	TLL4	k99_29542	1	12349	12349	
TLL4_k99_13466	6302	TLL4	k99_13466	1	6302	6302	
TLL4_k99_241546	5512	TLL4	k99_241546	1	5512	5512	
TLL4_k99_270901	5121	TLL4	k99_270901	1	5121	5121	
TLL4_k99_54336	8103	TLL4	k99_54336	1	8103	8103	
TLL4_k99_100107	9551	TLL4	k99_100107	1	9551	9551	
TLL4_k99_16925	6828	TLL4	k99_16925	1	6828	6828	
TLL4_k99_136063_provirus_58_13006	12949	TLL4	k99_136063	58	13006	17437	
TLL4_k99_376207_provirus_32133_74211	42079	TLL4	k99_376207	32133	74211	74261	
TLL4_k99_115190	5828	TLL4	k99_115190	1	5828	5828	
TLL4_k99_91644	10106	TLL4	k99_91644	1	10106	10106	
TLL4_k99_349129	5142	TLL4	k99_349129	1	5142	5142	
TLL4_k99_246662	6552	TLL4	k99_246662	1	6552	6552	
TLL4_k99_48376	10655	TLL4	k99_48376	1	10655	10655	
TLL4_k99_93262	23081	TLL4	k99_93262	1	23081	23081	
TLL4_k99_221111	5060	TLL4	k99_221111	1	5060	5060	
TLL4_k99_35172	16980	TLL4	k99_35172	1	16980	16980	
TLL4_k99_61620	5311	TLL4	k99_61620	1	5311	5311	
TLL4_k99_106019	6542	TLL4	k99_106019	1	6542	6542	
TLL4_k99_416075	6592	TLL4	k99_416075	1	6592	6592	
TLL4_k99_51685	18625	TLL4	k99_51685	1	18625	18625	
TLL4_k99_387064	6771	TLL4	k99_387064	1	6771	6771	
TLL4_k99_385861	6619	TLL4	k99_385861	1	6619	6619	
TLL4_k99_13236	7716	TLL4	k99_13236	1	7716	7716	
TLL4_k99_412635	9566	TLL4	k99_412635	1	9566	9566	
TLL4_k99_109329	7258	TLL4	k99_109329	1	7258	7258	
TLL4_k99_98406	5671	TLL4	k99_98406	1	5671	5671	
TLL4_k99_393002	5193	TLL4	k99_393002	1	5193	5193	
TLL4_k99_275622	8843	TLL4	k99_275622	1	8843	8843	
TLL4_k99_68212	16450	TLL4	k99_68212	1	16450	16450	
TLL4_k99_426197_provirus_5309_15177	9869	TLL4	k99_426197	5309	15177	15179	
TLL4_k99_154847	8187	TLL4	k99_154847	1	8187	8187	
TLL4_k99_147510	13488	TLL4	k99_147510	1	13488	13488	
TLL4_k99_291232	9573	TLL4	k99_291232	1	9573	9573	
TLL4_k99_123460	6297	TLL4	k99_123460	1	6297	6297	
TLL4_k99_88479	10036	TLL4	k99_88479	1	10036	10036	
TLL4_k99_29475	9530	TLL4	k99_29475	1	9530	9530	
TLL4_k99_182989	5099	TLL4	k99_182989	1	5099	5099	
TLL4_k99_40172	14514	TLL4	k99_40172	1	14514	14514	
TLL4_k99_130423	13013	TLL4	k99_130423	1	13013	13013	
TLL4_k99_274756	5097	TLL4	k99_274756	1	5097	5097	
TLL4_k99_396573	9085	TLL4	k99_396573	1	9085	9085	
TLL4_k99_285109	5202	TLL4	k99_285109	1	5202	5202	
TLL4_k99_11864	12393	TLL4	k99_11864	1	12393	12393	
TLL4_k99_116533	5548	TLL4	k99_116533	1	5548	5548	
TLL4_k99_61901	5268	TLL4	k99_61901	1	5268	5268	
TLL4_k99_21168	6108	TLL4	k99_21168	1	6108	6108	
TLL4_k99_106069	8142	TLL4	k99_106069	1	8142	8142	
TLL4_k99_233933	5362	TLL4	k99_233933	1	5362	5362	
TLL4_k99_318905	5161	TLL4	k99_318905	1	5161	5161	
TLL4_k99_60450	14819	TLL4	k99_60450	1	14819	14819	
TLL4_k99_434111	7605	TLL4	k99_434111	1	7605	7605	
TLL4_k99_196807	12644	TLL4	k99_196807	1	12644	12644	
TLL4_k99_182816	10368	TLL4	k99_182816	1	10368	10368	
TLL4_k99_34167	7497	TLL4	k99_34167	1	7497	7497	
TLL4_k99_103710	5124	TLL4	k99_103710	1	5124	5124	
TLL4_k99_106168	11930	TLL4	k99_106168	1	11930	11930	
TLL4_k99_282832	8059	TLL4	k99_282832	1	8059	8059	
TLL4_k99_75073	8877	TLL4	k99_75073	1	8877	8877	
TLL4_k99_56703	6644	TLL4	k99_56703	1	6644	6644	
TLL4_k99_131004_provirus_27517_45494	17978	TLL4	k99_131004	27517	45494	59485	
TLL4_k99_176508	8285	TLL4	k99_176508	1	8285	8285	
TLL4_k99_18135	6936	TLL4	k99_18135	1	6936	6936	
TLL4_k99_249482_provirus_1_10829	10829	TLL4	k99_249482	1	10829	24324	
TLL4_k99_312891	11964	TLL4	k99_312891	1	11964	11964	
TLL4_k99_144948	8238	TLL4	k99_144948	1	8238	8238	
TLL4_k99_161082_provirus_12635_34190	21556	TLL4	k99_161082	12635	34190	34190	
TLL4_k99_146108	6441	TLL4	k99_146108	1	6441	6441	
TLL4_k99_196585	7217	TLL4	k99_196585	1	7217	7217	
TLL4_k99_33392	6459	TLL4	k99_33392	1	6459	6459	
TLL4_k99_232581	6016	TLL4	k99_232581	1	6016	6016	
TLL4_k99_71877	5099	TLL4	k99_71877	1	5099	5099	
TLL4_k99_91375	10643	TLL4	k99_91375	1	10643	10643	
TLL4_k99_157385	6796	TLL4	k99_157385	1	6796	6796	
TLL4_k99_320903	7432	TLL4	k99_320903	1	7432	7432	
TLL4_k99_47685	5058	TLL4	k99_47685	1	5058	5058	
TLL4_k99_225713	9421	TLL4	k99_225713	1	9421	9421	
TLL4_k99_219257	14063	TLL4	k99_219257	1	14063	14063	
TLL4_k99_69694	9786	TLL4	k99_69694	1	9786	9786	
TLL4_k99_407370	7505	TLL4	k99_407370	1	7505	7505	
TLL4_k99_168860	13614	TLL4	k99_168860	1	13614	13614	
TLL4_k99_286717	6081	TLL4	k99_286717	1	6081	6081	
TLL4_k99_97664	15663	TLL4	k99_97664	1	15663	15663	
TLL4_k99_315352	11092	TLL4	k99_315352	1	11092	11092	
TLL4_k99_12921	9094	TLL4	k99_12921	1	9094	9094	
TLL4_k99_97361	9261	TLL4	k99_97361	1	9261	9261	
TLL4_k99_208782	5520	TLL4	k99_208782	1	5520	5520	
TLL4_k99_177233	5212	TLL4	k99_177233	1	5212	5212	
TLL4_k99_44151	5703	TLL4	k99_44151	1	5703	5703	
TLL4_k99_396135	9421	TLL4	k99_396135	1	9421	9421	
TLL4_k99_266982	7905	TLL4	k99_266982	1	7905	7905	
TLL4_k99_144301	5252	TLL4	k99_144301	1	5252	5252	
TLL4_k99_33645	10958	TLL4	k99_33645	1	10958	10958	
TLL4_k99_17776	12184	TLL4	k99_17776	1	12184	12184	
TLL4_k99_109405	7792	TLL4	k99_109405	1	7792	7792	
TLL4_k99_177437	5181	TLL4	k99_177437	1	5181	5181	
TLL4_k99_40664	14607	TLL4	k99_40664	1	14607	14607	
TLL4_k99_133004	9473	TLL4	k99_133004	1	9473	9473	
TLL4_k99_109973	9656	TLL4	k99_109973	1	9656	9656	
TLL4_k99_45858	5779	TLL4	k99_45858	1	5779	5779	
TLL4_k99_13250	5222	TLL4	k99_13250	1	5222	5222	
TLL4_k99_105788	12757	TLL4	k99_105788	1	12757	12757	
TLL4_k99_223324	8831	TLL4	k99_223324	1	8831	8831	
TLL4_k99_201950	9005	TLL4	k99_201950	1	9005	9005	
TLL4_k99_405809	11131	TLL4	k99_405809	1	11131	11131	
TLL5_k99_209915	6912	TLL5	k99_209915	1	6912	6912	
TLL5_k99_101214	10627	TLL5	k99_101214	1	10627	10627	
TLL5_k99_29772	15044	TLL5	k99_29772	1	15044	15044	
TLL5_k99_262784	11572	TLL5	k99_262784	1	11572	11572	
TLL5_k99_245596	6763	TLL5	k99_245596	1	6763	6763	
TLL5_k99_44290	13196	TLL5	k99_44290	1	13196	13196	
TLL5_k99_298246	5964	TLL5	k99_298246	1	5964	5964	
TLL5_k99_41734	25300	TLL5	k99_41734	1	25300	25300	
TLL5_k99_252404	6769	TLL5	k99_252404	1	6769	6769	
TLL5_k99_103944	9980	TLL5	k99_103944	1	9980	9980	
TLL5_k99_180563	6308	TLL5	k99_180563	1	6308	6308	
TLL5_k99_11777	18046	TLL5	k99_11777	1	18046	18046	
TLL5_k99_409397	5501	TLL5	k99_409397	1	5501	5501	
TLL5_k99_287984	18116	TLL5	k99_287984	1	18116	18116	
TLL5_k99_13401	15197	TLL5	k99_13401	1	15197	15197	
TLL5_k99_91254	6922	TLL5	k99_91254	1	6922	6922	
TLL5_k99_80645	8851	TLL5	k99_80645	1	8851	8851	
TLL5_k99_162255	6260	TLL5	k99_162255	1	6260	6260	
TLL5_k99_195148	7709	TLL5	k99_195148	1	7709	7709	
TLL5_k99_360181_provirus_58_11428	11371	TLL5	k99_360181	58	11428	15313	
TLL5_k99_404	8612	TLL5	k99_404	1	8612	8612	
TLL5_k99_89942	15197	TLL5	k99_89942	1	15197	15197	
TLL5_k99_85732	7969	TLL5	k99_85732	1	7969	7969	
TLL5_k99_59768	5473	TLL5	k99_59768	1	5473	5473	
TLL5_k99_255884	10968	TLL5	k99_255884	1	10968	10968	
TLL5_k99_144788	8564	TLL5	k99_144788	1	8564	8564	
TLL5_k99_189999	5745	TLL5	k99_189999	1	5745	5745	
TLL5_k99_135428	42525	TLL5	k99_135428	1	42525	42525	
TLL5_k99_434130	7264	TLL5	k99_434130	1	7264	7264	
TLL5_k99_104054	10085	TLL5	k99_104054	1	10085	10085	
TLL5_k99_19253	5031	TLL5	k99_19253	1	5031	5031	
TLL5_k99_89830	14881	TLL5	k99_89830	1	14881	14881	
TLL5_k99_248329	13533	TLL5	k99_248329	1	13533	13533	
TLL5_k99_446717	6124	TLL5	k99_446717	1	6124	6124	
TLL5_k99_247837	5495	TLL5	k99_247837	1	5495	5495	
TLL5_k99_3126	10676	TLL5	k99_3126	1	10676	10676	
TLL5_k99_116255	11609	TLL5	k99_116255	1	11609	11609	
TLL5_k99_145761	7005	TLL5	k99_145761	1	7005	7005	
TLL5_k99_107955	9502	TLL5	k99_107955	1	9502	9502	
TLL5_k99_1296	10717	TLL5	k99_1296	1	10717	10717	
TLL5_k99_8554	6336	TLL5	k99_8554	1	6336	6336	
TLL5_k99_343504	12231	TLL5	k99_343504	1	12231	12231	
TLL5_k99_160387	7873	TLL5	k99_160387	1	7873	7873	
TLL5_k99_27997	6920	TLL5	k99_27997	1	6920	6920	
TLL5_k99_245891	10771	TLL5	k99_245891	1	10771	10771	
TLL5_k99_64195	17291	TLL5	k99_64195	1	17291	17291	
TLL5_k99_42320	5586	TLL5	k99_42320	1	5586	5586	
TLL5_k99_5704	7466	TLL5	k99_5704	1	7466	7466	
TLL5_k99_187393	21234	TLL5	k99_187393	1	21234	21234	
TLL5_k99_487093	6537	TLL5	k99_487093	1	6537	6537	
TLL5_k99_27217	11214	TLL5	k99_27217	1	11214	11214	
TLL5_k99_435377	14806	TLL5	k99_435377	1	14806	14806	
TLL5_k99_64271	20013	TLL5	k99_64271	1	20013	20013	
TLL5_k99_75164	17114	TLL5	k99_75164	1	17114	17114	
TLL5_k99_400023	6337	TLL5	k99_400023	1	6337	6337	
TLL5_k99_127512	16760	TLL5	k99_127512	1	16760	16760	
TLL5_k99_26761	6310	TLL5	k99_26761	1	6310	6310	
TLL5_k99_216513	8143	TLL5	k99_216513	1	8143	8143	
TLL5_k99_449092	9939	TLL5	k99_449092	1	9939	9939	
TLL5_k99_278836	8202	TLL5	k99_278836	1	8202	8202	
TLL5_k99_249078	12650	TLL5	k99_249078	1	12650	12650	
TLL5_k99_97309	7241	TLL5	k99_97309	1	7241	7241	
TLL5_k99_275269	21489	TLL5	k99_275269	1	21489	21489	
TLL5_k99_240389	7263	TLL5	k99_240389	1	7263	7263	
TLL5_k99_92274	9911	TLL5	k99_92274	1	9911	9911	
TLL5_k99_180204	23003	TLL5	k99_180204	1	23003	23003	
TLL5_k99_60168	5493	TLL5	k99_60168	1	5493	5493	
TLL5_k99_76612	23403	TLL5	k99_76612	1	23403	23403	
TLL5_k99_124356	6070	TLL5	k99_124356	1	6070	6070	
TLL5_k99_135136	12066	TLL5	k99_135136	1	12066	12066	
TLL5_k99_337164	8307	TLL5	k99_337164	1	8307	8307	
TLL5_k99_259683	7763	TLL5	k99_259683	1	7763	7763	
TLL5_k99_132616	9077	TLL5	k99_132616	1	9077	9077	
TLL5_k99_199562	14428	TLL5	k99_199562	1	14428	14428	
TLL5_k99_269334	7798	TLL5	k99_269334	1	7798	7798	
TLL5_k99_185285	10340	TLL5	k99_185285	1	10340	10340	
TLL5_k99_67935	14817	TLL5	k99_67935	1	14817	14817	
TLL5_k99_111146	7080	TLL5	k99_111146	1	7080	7080	
TLL5_k99_145216	6735	TLL5	k99_145216	1	6735	6735	
TLL5_k99_379063	7918	TLL5	k99_379063	1	7918	7918	
TLL5_k99_409973_provirus_15327_33218	17892	TLL5	k99_409973	15327	33218	33220	
TLL5_k99_234202	5893	TLL5	k99_234202	1	5893	5893	
TLL5_k99_366182	9161	TLL5	k99_366182	1	9161	9161	
TLL5_k99_404877	5525	TLL5	k99_404877	1	5525	5525	
TLL5_k99_168492	5661	TLL5	k99_168492	1	5661	5661	
TLL5_k99_33612	5752	TLL5	k99_33612	1	5752	5752	
TLL5_k99_366754	12128	TLL5	k99_366754	1	12128	12128	
TLL5_k99_52145	7235	TLL5	k99_52145	1	7235	7235	
TLL5_k99_222490	20254	TLL5	k99_222490	1	20254	20254	
TLL5_k99_4539	18613	TLL5	k99_4539	1	18613	18613	
TLL5_k99_33731	17659	TLL5	k99_33731	1	17659	17659	
TLL5_k99_161131	16013	TLL5	k99_161131	1	16013	16013	
TLL5_k99_200556	15557	TLL5	k99_200556	1	15557	15557	
TLL5_k99_266842	6980	TLL5	k99_266842	1	6980	6980	
TLL5_k99_60223	10102	TLL5	k99_60223	1	10102	10102	
TLL5_k99_11904	17696	TLL5	k99_11904	1	17696	17696	
TLL5_k99_260751	8107	TLL5	k99_260751	1	8107	8107	
TLL5_k99_33541	14517	TLL5	k99_33541	1	14517	14517	
TLL5_k99_29630	20641	TLL5	k99_29630	1	20641	20641	
TLL5_k99_57546	18128	TLL5	k99_57546	1	18128	18128	
TLL5_k99_60704_provirus_21_5464	5444	TLL5	k99_60704	21	5464	13326	
TLL5_k99_243958	7283	TLL5	k99_243958	1	7283	7283	
TLL5_k99_126096	9399	TLL5	k99_126096	1	9399	9399	
TLL5_k99_246830	5666	TLL5	k99_246830	1	5666	5666	
TLL5_k99_34586	29914	TLL5	k99_34586	1	29914	29914	
TLL5_k99_16479	15275	TLL5	k99_16479	1	15275	15275	
TLL5_k99_73092	12903	TLL5	k99_73092	1	12903	12903	
TLL5_k99_56519	21619	TLL5	k99_56519	1	21619	21619	
TLL5_k99_89407	12502	TLL5	k99_89407	1	12502	12502	
TLL5_k99_326799	8879	TLL5	k99_326799	1	8879	8879	
TLL5_k99_184178	10805	TLL5	k99_184178	1	10805	10805	
TLL5_k99_77771	6720	TLL5	k99_77771	1	6720	6720	
TLL5_k99_139964	5057	TLL5	k99_139964	1	5057	5057	
TLL5_k99_253441	13346	TLL5	k99_253441	1	13346	13346	
TLL5_k99_500807	11404	TLL5	k99_500807	1	11404	11404	
TLL5_k99_128007	8053	TLL5	k99_128007	1	8053	8053	
TLL5_k99_361709	11986	TLL5	k99_361709	1	11986	11986	
TLL5_k99_414214	5409	TLL5	k99_414214	1	5409	5409	
TLL5_k99_99208	6163	TLL5	k99_99208	1	6163	6163	
TLL5_k99_194745	6638	TLL5	k99_194745	1	6638	6638	
TLL5_k99_3662	12401	TLL5	k99_3662	1	12401	12401	
TLL5_k99_95044	11015	TLL5	k99_95044	1	11015	11015	
TLL5_k99_11712_provirus_382_9411	9030	TLL5	k99_11712	382	9411	15130	
TLL5_k99_87817	11667	TLL5	k99_87817	1	11667	11667	
TLL5_k99_1489	9747	TLL5	k99_1489	1	9747	9747	
