seq_id_hyb	seq_len_hyb	votu95_id	sample_id_hyb	seq_id_sr	seq_len_sr	sample_id_sr	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
TLL65_opera_contig_118	44362	hyb_TLL65_opera_contig_118	65	TLL65_k99_9136	8383	65	TLL65_opera_contig_118	1	44362	3458	43039	97.0177	9.9963	39.9	60.0
TLL65_opera_contig_164	35738	hyb_TLL65_opera_contig_164	65	TLL65_k99_48490	16159	65	TLL65_opera_contig_164	1	35738	4499	35723	99.958	16.5011	39.7	60.0
TLL65_opera_contig_168	35820	hyb_TLL65_opera_contig_168	65	TLL65_k99_4565	15384	65	TLL65_opera_contig_168	1	35820	5436	35819	99.9972	19.7016	39.7	60.0
TLL65_opera_contig_174	34759	hyb_TLL65_opera_contig_174	65	TLL65_k99_224464	7476	65	TLL65_opera_contig_174	1	34759	2826	34524	99.3239	10.6504	39.7	60.0
TLL65_opera_contig_195	50879	hyb_TLL65_opera_contig_195	65	TLL65_k99_218835	7114	65	TLL65_opera_contig_195	1	50879	2433	31435	61.7838	6.29171	39.7	59.9
TLL65_opera_contig_205	33634	hyb_TLL65_opera_contig_205	65	TLL65_k99_219660	7343	65	TLL65_opera_contig_205	1	33634	59358	33634	100.0	231.34	39.6	60.0
TLL65_opera_contig_212	30472	hyb_TLL65_opera_contig_212	65	TLL65_k99_295130	7230	65	TLL65_opera_contig_212	1	30472	4802	30161	98.9794	20.9159	39.7	59.9
TLL65_opera_contig_244	27218	hyb_TLL65_opera_contig_244	65	TLL65_k99_233500	9427	65	TLL65_opera_contig_244	1	27218	1568	25480	93.6145	7.90569	39.6	60.0
TLL65_opera_contig_261	30972	hyb_TLL65_opera_contig_261	65	TLL65_141817__full_1	5587	65	TLL65_opera_contig_261	1	30972	5474	30723	99.196	23.1686	39.8	59.5
TLL65_opera_contig_2_provirus_142815_199765	56951	hyb_TLL65_opera_contig_2_provirus_142815_199765	65	TLL65_k99_124427	7185	65	TLL65_opera_contig_2_provirus_142815_199765	1	56951	13585	56739	99.6278	31.9001	39.7	60.0
TLL65_opera_contig_32	105211	hyb_TLL65_opera_contig_32	65	TLL65_k99_58562	11038	65	TLL65_opera_contig_32	1	105211	21547	105206	99.9952	26.9681	39.8	59.9
TLL65_opera_contig_348	21145	hyb_TLL65_opera_contig_348	65	TLL65_k99_21277	8059	65	TLL65_opera_contig_348	1	21145	42564	21145	100.0	258.701	39.8	60.0
TLL65_opera_contig_677	13772	hyb_TLL65_opera_contig_677	65	TLL65_k99_44676	6315	65	TLL65_opera_contig_677	1	13772	6911	13772	100.0	64.4827	39.8	60.0
TLL65_opera_contig_699	13906	hyb_TLL65_opera_contig_699	65	TLL65_k99_37546	5283	65	TLL65_opera_contig_699	1	13906	1033	13661	98.2382	9.53977	39.9	60.0
TLL65_opera_contig_827	11817	hyb_TLL65_opera_contig_827	65	TLL65_k99_242950	5188	65	TLL65_opera_contig_827	1	11817	805	11499	97.309	8.81366	39.9	60.0
TLL65_opera_contig_99_provirus_144_45161	45018	hyb_TLL65_opera_contig_99_provirus_144_45161	65	TLL65_k99_137749	11299	65	TLL65_opera_contig_99_provirus_144_45161	1	45018	14974	45008	99.9778	43.5902	39.8	55.7
TLL66_148__full	33780	hyb_TLL66_148__full	66	TLL66_k99_293099	10148	66	TLL66_148__full	1	33780	3446	31967	94.6329	13.3572	39.8	59.2
TLL66_218173__full_1	33157	hyb_TLL66_218173__full_1	66	TLL66_k99_133357	6409	66	TLL66_218173__full_1	1	33157	2399	31517	95.0538	9.71955	39.7	60.0
TLL66_218706__0_partial_1	14965	hyb_TLL66_218706__0_partial_1	66	TLL66_k99_251767	7132	66	TLL66_218706__0_partial_1	1	14965	2449	14425	96.3916	22.3627	39.5	59.9
TLL66_218937__full_1	24698	hyb_TLL66_218937__full_1	66	TLL66_k99_321951	9026	66	TLL66_218937__full_1	1	24698	2118	24632	99.7328	11.3668	39.7	60.0
TLL66_219454__0_partial_1	38052	hyb_TLL66_219454__0_partial_1	66	TLL66_k99_112837	15594	66	TLL66_219454__0_partial_1	1	38052	4193	38040	99.9685	14.9086	39.7	60.0
TLL66_opera_contig_10	107775	hyb_TLL66_opera_contig_10	66	TLL66_k99_48899	19549	66	TLL66_opera_contig_10	1	107775	30276	107772	99.9972	37.5517	39.8	60.0
TLL66_opera_contig_107	36686	hyb_TLL66_opera_contig_107	66	TLL66_k99_280038	12884	66	TLL66_opera_contig_107	1	36686	10127	36686	100.0	37.0429	39.9	60.0
TLL66_opera_contig_1195	19356	hyb_TLL66_opera_contig_1195	66	TLL66_k99_199778	5444	66	TLL66_opera_contig_1195	1	19356	522	9252	47.7991	3.58483	40.0	59.2
TLL66_opera_contig_121	34844	hyb_TLL66_opera_contig_121	66	TLL66_k99_88153	14835	66	TLL66_opera_contig_121	1	34844	19357	34844	100.0	75.4444	39.7	60.0
TLL66_opera_contig_139	32005	hyb_TLL66_opera_contig_139	66	TLL66_k99_289148	8773	66	TLL66_opera_contig_139	1	32005	2363	31233	97.5879	9.75223	39.8	60.0
TLL66_opera_contig_17	90462	hyb_TLL66_opera_contig_17	66	TLL66_k99_224843	16657	66	TLL66_opera_contig_17	1	90462	8611	90378	99.9071	12.778	39.9	59.7
TLL66_opera_contig_21	84383	hyb_TLL66_opera_contig_21	66	TLL66_k99_37168	26628	66	TLL66_opera_contig_21	1	84383	6530	83639	99.1183	10.3247	40.0	55.7
TLL66_opera_contig_211	35055	hyb_TLL66_opera_contig_211	66	TLL66_k99_270605	5966	66	TLL66_opera_contig_211	1	35055	78239	35055	100.0	304.769	39.7	60.0
TLL66_opera_contig_216068_provirus_51292_87946	36655	hyb_TLL66_opera_contig_216068_provirus_51292_87946	66	TLL66_k99_44744	14592	66	TLL66_opera_contig_216068_provirus_51292_87946	1	36655	2400	36386	99.2661	8.93098	39.6	60.0
TLL66_opera_contig_216489_provirus_492484_543080	50597	hyb_TLL66_opera_contig_216489_provirus_492484_543080	66	TLL66_k99_117612	14659	66	TLL66_opera_contig_216489_provirus_492484_543080	1	50597	16348	50597	100.0	43.0744	39.8	60.0
TLL66_opera_contig_216894_provirus_20505_56613	36109	hyb_TLL66_opera_contig_216894_provirus_20505_56613	66	TLL66_k99_292214	6438	66	TLL66_opera_contig_216894_provirus_20505_56613	1	36109	2176	34957	96.8097	8.11739	39.8	60.0
TLL66_opera_contig_216962_provirus_547346_609003	61658	hyb_TLL66_opera_contig_216962_provirus_547346_609003	66	TLL66_k99_426426	11758	66	TLL66_opera_contig_216962_provirus_547346_609003	1	61658	30680	61658	100.0	66.119	39.9	59.9
TLL66_opera_contig_218711	32469	hyb_TLL66_opera_contig_218711	66	TLL66_k99_92452	13886	66	TLL66_opera_contig_218711	1	32469	3929	32370	99.6951	16.272	39.8	60.0
TLL66_opera_contig_218929_provirus_2_59475	59474	hyb_TLL66_opera_contig_218929_provirus_2_59475	66	TLL66_k99_331847	8719	66	TLL66_opera_contig_218929_provirus_2_59475	1	59474	5115	58548	98.443	11.346	39.9	60.0
TLL66_opera_contig_218991	14534	hyb_TLL66_opera_contig_218991	66	TLL66_k99_57874	5781	66	TLL66_opera_contig_218991	1	14534	1028	14259	98.1079	9.47984	39.7	60.0
TLL66_opera_contig_24	80517	hyb_TLL66_opera_contig_24	66	TLL66_368164__full	10603	66	TLL66_opera_contig_24	1	80517	7348	80408	99.8646	12.0917	39.9	60.0
TLL66_opera_contig_260	25375	hyb_TLL66_opera_contig_260	66	TLL66_k99_131723	5311	66	TLL66_opera_contig_260	1	25375	7882	25375	100.0	42.7418	39.6	60.0
TLL66_opera_contig_27	75308	hyb_TLL66_opera_contig_27	66	TLL66_7498__full_1	32106	66	TLL66_opera_contig_27	1	75308	14758	75291	99.9774	26.8708	39.7	59.8
TLL66_opera_contig_342	25407	hyb_TLL66_opera_contig_342	66	TLL66_k99_60250	5050	66	TLL66_opera_contig_342	1	25407	926	17293	68.0639	4.92612	39.7	60.0
TLL66_opera_contig_376	17988	hyb_TLL66_opera_contig_376	66	TLL66_k99_11195	7770	66	TLL66_opera_contig_376	1	17988	2840	17988	100.0	21.4142	39.7	60.0
TLL66_opera_contig_565	17262	hyb_TLL66_opera_contig_565	66	TLL66_k99_14232	6763	66	TLL66_opera_contig_565	1	17262	4039	17262	100.0	31.2497	39.8	60.0
TLL66_opera_contig_569	14526	hyb_TLL66_opera_contig_569	66	TLL66_k99_102232	5590	66	TLL66_opera_contig_569	1	14526	1412	14501	99.8279	12.8555	39.9	60.0
TLL66_opera_contig_6	252921	hyb_TLL66_opera_contig_6	66	TLL66_k99_129944	27498	66	TLL66_opera_contig_6	1	252921	28806	252673	99.9019	15.3129	39.8	60.0
TLL66_opera_contig_64	47379	hyb_TLL66_opera_contig_64	66	TLL66_k99_117004	12406	66	TLL66_opera_contig_64	1	47379	24130	47379	100.0	68.435	39.8	60.0
TLL66_opera_contig_674	22658	hyb_TLL66_opera_contig_674	66	TLL66_k99_85579	10408	66	TLL66_opera_contig_674	1	22658	1447	22252	98.2081	8.55442	40.0	43.4
TLL66_opera_contig_8_provirus_17955_58010	40056	hyb_TLL66_opera_contig_8_provirus_17955_58010	66	TLL66_k99_252075	11438	66	TLL66_opera_contig_8_provirus_17955_58010	1	40056	2876	39584	98.8216	9.69822	39.9	60.0
TLL66_opera_contig_8_provirus_64224_153899	89676	hyb_TLL66_opera_contig_8_provirus_64224_153899	66	TLL66_k99_93062	9401	66	TLL66_opera_contig_8_provirus_64224_153899	1	89676	6448	88693	98.9038	9.56768	39.9	60.0
TLL66_opera_contig_98	43613	hyb_TLL66_opera_contig_98	66	TLL66_k99_147212	12633	66	TLL66_opera_contig_98	1	43613	5070	43590	99.9473	15.5612	39.8	60.0
TLL67_196967__0_partial	35737	hyb_TLL67_196967__0_partial	67	TLL67_348812__full	11170	67	TLL67_196967__0_partial	1	35737	9972	35737	100.0	38.797	39.5	59.7
TLL67_197119__full	24076	hyb_TLL67_197119__full	67	TLL67_k99_179954	6392	67	TLL67_197119__full	1	24076	3811	23380	97.1092	20.4028	39.9	60.0
TLL67_197844__0_partial	52596	hyb_TLL67_197844__0_partial	67	TLL67_k99_82588	5956	67	TLL67_197844__0_partial	1	52596	76936	52596	100.0	192.257	39.9	53.2
TLL67_200582__0_partial_1	39623	hyb_TLL67_200582__0_partial_1	67	TLL67_k99_27699	13304	67	TLL67_200582__0_partial_1	1	39623	34063	39623	100.0	118.243	39.6	60.0
TLL67_202878__full	17740	hyb_TLL67_202878__full	67	TLL67_200621__full	5707	67	TLL67_202878__full	1	17740	1156	16070	90.5862	8.77339	39.7	60.0
TLL67_65__full_1	36361	hyb_TLL67_65__full_1	67	TLL67_k99_41197	9107	67	TLL67_65__full_1	1	36361	3661	36282	99.7827	13.1672	39.8	60.0
TLL67_opera_contig_1181	11744	hyb_TLL67_opera_contig_1181	67	TLL67_k99_322506	5476	67	TLL67_opera_contig_1181	1	11744	639	11550	98.3481	7.33421	40.0	60.0
TLL67_opera_contig_14_provirus_61872_96283	34412	hyb_TLL67_opera_contig_14_provirus_61872_96283	67	TLL67_k99_34419	14729	67	TLL67_opera_contig_14_provirus_61872_96283	1	34412	7249	33428	97.1405	27.5767	39.9	60.0
TLL67_opera_contig_168	37928	hyb_TLL67_opera_contig_168	67	TLL67_k99_118619	6325	67	TLL67_opera_contig_168	1	37928	37812	37928	100.0	136.877	39.6	58.3
TLL67_opera_contig_189	33516	hyb_TLL67_opera_contig_189	67	TLL67_k99_152680	9757	67	TLL67_opera_contig_189	1	33516	6742	33380	99.5942	26.5247	39.8	60.0
TLL67_opera_contig_197237_provirus_390007_436819	46813	hyb_TLL67_opera_contig_197237_provirus_390007_436819	67	TLL67_k99_101202	5017	67	TLL67_opera_contig_197237_provirus_390007_436819	1	46813	129200	46813	100.0	364.625	39.8	60.0
TLL67_opera_contig_197848_provirus_105363_165480	60118	hyb_TLL67_opera_contig_197848_provirus_105363_165480	67	TLL67_k99_148657	8478	67	TLL67_opera_contig_197848_provirus_105363_165480	1	60118	52586	60118	100.0	115.015	39.9	50.1
TLL67_opera_contig_198396_provirus_104165_160766	56602	hyb_TLL67_opera_contig_198396_provirus_104165_160766	67	TLL67_k99_346160_provirus_3862_28675	24814	67	TLL67_opera_contig_198396_provirus_104165_160766	1	56602	11000	56023	98.9771	25.5727	39.8	60.0
TLL67_opera_contig_199289_provirus_1_52873	52873	hyb_TLL67_opera_contig_199289_provirus_1_52873	67	TLL67_k99_19834	10351	67	TLL67_opera_contig_199289_provirus_1_52873	1	52873	28452	52873	100.0	71.9532	39.8	60.0
TLL67_opera_contig_200597_provirus_21364_60034	38671	hyb_TLL67_opera_contig_200597_provirus_21364_60034	67	TLL67_k99_85129	19298	67	TLL67_opera_contig_200597_provirus_21364_60034	1	38671	7781	38671	100.0	26.7472	39.9	60.0
TLL67_opera_contig_200816	21141	hyb_TLL67_opera_contig_200816	67	TLL67_k99_324492	8069	67	TLL67_opera_contig_200816	1	21141	1277	20984	99.2574	8.0772	39.9	60.0
TLL67_opera_contig_201485_provirus_2_24885	24884	hyb_TLL67_opera_contig_201485_provirus_2_24885	67	TLL67_k99_78232	12108	67	TLL67_opera_contig_201485_provirus_2_24885	1	24884	4755	24833	99.795	24.7485	40.0	60.0
TLL67_opera_contig_201492_provirus_43965_82779	38815	hyb_TLL67_opera_contig_201492_provirus_43965_82779	67	TLL67_k99_162653	8071	67	TLL67_opera_contig_201492_provirus_43965_82779	1	38815	13837	38815	100.0	46.0133	40.0	60.0
TLL67_opera_contig_201577_provirus_103969_136512	32544	hyb_TLL67_opera_contig_201577_provirus_103969_136512	67	TLL67_k99_241500	14633	67	TLL67_opera_contig_201577_provirus_103969_136512	1	32544	8257	32479	99.8003	33.3714	39.9	60.0
TLL67_opera_contig_202	38655	hyb_TLL67_opera_contig_202	67	TLL67_k99_24073	18247	67	TLL67_opera_contig_202	1	38655	35708	38655	100.0	121.357	39.8	60.0
TLL67_opera_contig_202100_provirus_19064_57358	38295	hyb_TLL67_opera_contig_202100_provirus_19064_57358	67	TLL67_k99_45820	5086	67	TLL67_opera_contig_202100_provirus_19064_57358	1	38295	3260	36485	95.2735	11.2206	39.9	60.0
TLL67_opera_contig_226	30727	hyb_TLL67_opera_contig_226	67	TLL67_k99_315832	6628	67	TLL67_opera_contig_226	1	30727	2649	29731	96.7586	11.4091	39.9	60.0
TLL67_opera_contig_262	28023	hyb_TLL67_opera_contig_262	67	TLL67_k99_313282	12504	67	TLL67_opera_contig_262	1	28023	5860	28023	100.0	27.3691	39.8	60.0
TLL67_opera_contig_2_provirus_56408_76833	20426	hyb_TLL67_opera_contig_2_provirus_56408_76833	67	TLL67_k99_6991	7900	67	TLL67_opera_contig_2_provirus_56408_76833	1	20426	1953	18752	91.8046	12.6934	39.9	60.0
TLL67_opera_contig_57	55788	hyb_TLL67_opera_contig_57	67	TLL67_62044__full	8575	67	TLL67_opera_contig_57	1	55788	18981	55782	99.9892	46.2108	39.6	59.8
TLL67_opera_contig_67_provirus_2_44552	44551	hyb_TLL67_opera_contig_67_provirus_2_44552	67	TLL67_k99_194246	5038	67	TLL67_opera_contig_67_provirus_2_44552	1	44551	2135	37750	84.7343	6.46253	39.7	60.0
TLL67_opera_contig_70_provirus_9679_46554	36876	hyb_TLL67_opera_contig_70_provirus_9679_46554	67	TLL67_k99_85797	15189	67	TLL67_opera_contig_70_provirus_9679_46554	1	36876	10251	36876	100.0	37.387	39.7	60.0
TLL67_opera_contig_76	51200	hyb_TLL67_opera_contig_76	67	TLL67_k99_213439	12883	67	TLL67_opera_contig_76	1	51200	35817	51200	100.0	95.0386	39.7	58.2
TLL67_opera_contig_805	15410	hyb_TLL67_opera_contig_805	67	TLL67_k99_295862	5379	67	TLL67_opera_contig_805	1	15410	840	15190	98.5724	7.44543	39.8	60.0
TLL68_144375__full_1	31991	hyb_TLL68_144375__full_1	68	TLL68_k99_344161	8856	68	TLL68_144375__full_1	1	31991	8167	31989	99.9937	34.2798	39.7	59.7
TLL68_144380__full_1	39996	hyb_TLL68_144380__full_1	68	TLL68_k99_375090	5847	68	TLL68_144380__full_1	1	39996	9949	39996	100.0	33.0714	39.8	59.8
TLL68_144435__0_partial_1	15828	hyb_TLL68_144435__0_partial_1	68	TLL68_k99_46939	5043	68	TLL68_144435__0_partial_1	1	15828	51108	15828	100.0	443.711	39.7	60.0
TLL68_145704__1_partial_1	62476	hyb_TLL68_145704__1_partial_1	68	TLL68_k99_166013	8451	68	TLL68_145704__1_partial_1	1	62476	16112	61923	99.1149	35.0984	39.8	51.3
TLL68_145704__3_partial_1	32218	hyb_TLL68_145704__3_partial_1	68	TLL68_k99_62433	6448	68	TLL68_145704__3_partial_1	1	32218	7350	32218	100.0	31.194	39.8	59.9
TLL68_1__0_partial_1	38515	hyb_TLL68_1__0_partial_1	68	TLL68_k99_12421	7927	68	TLL68_1__0_partial_1	1	38515	25679	38515	100.0	94.8408	39.4	60.0
TLL68_opera_contig_103	33863	hyb_TLL68_opera_contig_103	68	TLL68_60953__full	7963	68	TLL68_opera_contig_103	1	33863	18598	33632	99.3178	75.1742	39.8	60.0
TLL68_opera_contig_116	32704	hyb_TLL68_opera_contig_116	68	TLL68_k99_118876	12080	68	TLL68_opera_contig_116	1	32704	2475	32459	99.2509	10.5396	39.7	60.0
TLL68_opera_contig_143864_provirus_38824_81920	43097	hyb_TLL68_opera_contig_143864_provirus_38824_81920	68	TLL68_k99_186385	18355	68	TLL68_opera_contig_143864_provirus_38824_81920	1	43097	14797	43097	100.0	46.4508	39.8	60.0
TLL68_opera_contig_143904_provirus_4370_35742	31373	hyb_TLL68_opera_contig_143904_provirus_4370_35742	68	TLL68_k99_60126	14897	68	TLL68_opera_contig_143904_provirus_4370_35742	1	31373	3369	31373	100.0	14.5077	39.8	60.0
TLL68_opera_contig_144021	62530	hyb_TLL68_opera_contig_144021	68	TLL68_k99_240222	14858	68	TLL68_opera_contig_144021	1	62530	5423	62187	99.4515	11.8148	39.8	60.0
TLL68_opera_contig_144260_provirus_5800_53876	48077	hyb_TLL68_opera_contig_144260_provirus_5800_53876	68	TLL68_k99_62941	10963	68	TLL68_opera_contig_144260_provirus_5800_53876	1	48077	3401	47521	98.8435	9.63411	39.7	60.0
TLL68_opera_contig_144445_provirus_16433_44005	27573	hyb_TLL68_opera_contig_144445_provirus_16433_44005	68	TLL68_k99_34063	7166	68	TLL68_opera_contig_144445_provirus_16433_44005	1	27573	10207	27572	99.9964	50.3211	39.8	59.1
TLL68_opera_contig_144773_provirus_73356_116751	43396	hyb_TLL68_opera_contig_144773_provirus_73356_116751	68	TLL68_k99_157585	7236	68	TLL68_opera_contig_144773_provirus_73356_116751	1	43396	5284	41883	96.5135	16.7594	39.7	60.0
TLL68_opera_contig_144836	13089	hyb_TLL68_opera_contig_144836	68	TLL68_k99_387916	5199	68	TLL68_opera_contig_144836	1	13089	591	12090	92.3676	6.22271	39.8	60.0
TLL68_opera_contig_144936	66830	hyb_TLL68_opera_contig_144936	68	TLL68_k99_104243	20597	68	TLL68_opera_contig_144936	1	66830	14926	66699	99.804	30.4883	39.8	60.0
TLL68_opera_contig_145704_provirus_641665_704391	62727	hyb_TLL68_opera_contig_145704_provirus_641665_704391	68	TLL68_k99_70859_provirus_172_21861	21690	68	TLL68_opera_contig_145704_provirus_641665_704391	1	62727	19078	62494	99.6285	41.5793	39.8	57.0
TLL68_opera_contig_146688_provirus_343050_386942	43893	hyb_TLL68_opera_contig_146688_provirus_343050_386942	68	TLL68_17016__full_1	10440	68	TLL68_opera_contig_146688_provirus_343050_386942	1	43893	6482	42055	95.8125	20.1861	39.7	60.0
TLL68_opera_contig_15	102357	hyb_TLL68_opera_contig_15	68	TLL68_k99_250956	27188	68	TLL68_opera_contig_15	1	102357	14653	102356	99.999	19.4808	39.7	59.9
TLL68_opera_contig_164	21551	hyb_TLL68_opera_contig_164	68	TLL68_k99_9554	6980	68	TLL68_opera_contig_164	1	21551	3924	21551	100.0	24.2591	39.9	60.0
TLL68_opera_contig_170	26276	hyb_TLL68_opera_contig_170	68	TLL68_k99_67473	9213	68	TLL68_opera_contig_170	1	26276	4345	25040	95.2961	22.1998	39.8	60.0
TLL68_opera_contig_28	66600	hyb_TLL68_opera_contig_28	68	TLL68_k99_40189	6639	68	TLL68_opera_contig_28	1	66600	19206	66600	100.0	39.1885	39.8	60.0
TLL68_opera_contig_2_provirus_44552_85461	40910	hyb_TLL68_opera_contig_2_provirus_44552_85461	68	TLL68_k99_111955	15636	68	TLL68_opera_contig_2_provirus_44552_85461	1	40910	33173	40910	100.0	114.962	39.5	60.0
TLL68_opera_contig_305	17922	hyb_TLL68_opera_contig_305	68	TLL68_k99_103296	7291	68	TLL68_opera_contig_305	1	17922	1114	17806	99.3528	8.40325	39.8	60.0
TLL68_opera_contig_4	166235	hyb_TLL68_opera_contig_4	68	TLL68_k99_47902	43389	68	TLL68_opera_contig_4	1	166235	33526	166235	100.0	27.4091	39.8	60.0
TLL68_opera_contig_437	17487	hyb_TLL68_opera_contig_437	68	TLL68_k99_57465	6178	68	TLL68_opera_contig_437	1	17487	12763	17410	99.5597	100.391	39.6	60.0
TLL68_opera_contig_517	12505	hyb_TLL68_opera_contig_517	68	TLL68_k99_189589	5132	68	TLL68_opera_contig_517	1	12505	792	11677	93.3786	8.79336	39.6	60.0
TLL68_opera_contig_571	12062	hyb_TLL68_opera_contig_571	68	TLL68_k99_183348	5561	68	TLL68_opera_contig_571	1	12062	709	11946	99.0383	7.89919	39.6	60.0
TLL68_opera_contig_64_provirus_79_41485	41407	hyb_TLL68_opera_contig_64_provirus_79_41485	68	TLL68_k99_36992	7821	68	TLL68_opera_contig_64_provirus_79_41485	1	41407	2805	40341	97.4256	9.25715	39.8	60.0
TLL68_opera_contig_689	12078	hyb_TLL68_opera_contig_689	68	TLL68_k99_395273	5409	68	TLL68_opera_contig_689	1	12078	645	10198	84.4345	7.256	40.0	60.0
TLL68_opera_contig_73	40748	hyb_TLL68_opera_contig_73	68	TLL68_k99_150667	17306	68	TLL68_opera_contig_73	1	40748	16764	40748	100.0	56.2853	39.7	60.0
TLL68_opera_contig_80	44604	hyb_TLL68_opera_contig_80	68	TLL68_k99_195064	16653	68	TLL68_opera_contig_80	1	44604	8590	44484	99.731	26.3931	39.7	59.1
TLL68_opera_contig_83	39110	hyb_TLL68_opera_contig_83	68	TLL68_k99_118996	18281	68	TLL68_opera_contig_83	1	39110	4433	38909	99.4861	15.5647	39.7	60.0
TLL69_186377__0_partial	30438	hyb_TLL69_186377__0_partial	69	TLL69_k99_123412	14161	69	TLL69_186377__0_partial	1	30438	22835	30438	100.0	99.9471	39.8	60.0
TLL69_188279__0_partial_1	19008	hyb_TLL69_188279__0_partial_1	69	TLL69_k99_184515	7980	69	TLL69_188279__0_partial_1	1	19008	22168	19008	100.0	154.672	39.8	60.0
TLL69_188__full	27395	hyb_TLL69_188__full	69	TLL69_254484__full	8755	69	TLL69_188__full	1	27395	11493	27395	100.0	55.6119	39.9	60.0
TLL69_189405__full_1	64424	hyb_TLL69_189405__full_1	69	TLL69_k99_53251	16888	69	TLL69_189405__full_1	1	64424	11086	64178	99.6182	22.644	39.8	59.8
TLL69_46__full_1	55079	hyb_TLL69_46__full_1	69	TLL69_k99_88229	14170	69	TLL69_46__full_1	1	55079	12503	55056	99.9582	30.0943	39.9	60.0
TLL69_opera_contig_104	39200	hyb_TLL69_opera_contig_104	69	TLL69_k99_36736	9800	69	TLL69_opera_contig_104	1	39200	33838	39200	100.0	115.177	39.8	60.0
TLL69_opera_contig_113	38529	hyb_TLL69_opera_contig_113	69	TLL69_k99_209036	6277	69	TLL69_opera_contig_113	1	38529	4696	36278	94.1576	15.97	39.8	60.0
TLL69_opera_contig_126	33873	hyb_TLL69_opera_contig_126	69	TLL69_k99_322866	9189	69	TLL69_opera_contig_126	1	33873	32032	33873	100.0	126.198	39.7	60.0
TLL69_opera_contig_135	33057	hyb_TLL69_opera_contig_135	69	TLL69_k99_45466	7655	69	TLL69_opera_contig_135	1	33057	25878	33057	100.0	105.741	39.6	60.0
TLL69_opera_contig_16	119247	hyb_TLL69_opera_contig_16	69	TLL69_k99_25054	29020	69	TLL69_opera_contig_16	1	119247	16252	119058	99.8415	18.025	39.9	60.0
TLL69_opera_contig_185998	36746	hyb_TLL69_opera_contig_185998	69	TLL69_k99_221596	5717	69	TLL69_opera_contig_185998	1	36746	2127	32068	87.2694	7.60477	39.9	60.0
TLL69_opera_contig_186278_provirus_1_24719	24719	hyb_TLL69_opera_contig_186278_provirus_1_24719	69	TLL69_k99_35311	6832	69	TLL69_opera_contig_186278_provirus_1_24719	1	24719	5289	24719	100.0	28.3746	39.7	60.0
TLL69_opera_contig_186693_provirus_51_121810	121760	hyb_TLL69_opera_contig_186693_provirus_51_121810	69	TLL69_k99_39942	35398	69	TLL69_opera_contig_186693_provirus_51_121810	1	121760	18126	121760	100.0	19.6823	39.9	60.0
TLL69_opera_contig_186886_provirus_34320_117524	83205	hyb_TLL69_opera_contig_186886_provirus_34320_117524	69	TLL69_k99_163585	12024	69	TLL69_opera_contig_186886_provirus_34320_117524	1	83205	11070	79095	95.0604	17.5762	39.8	60.0
TLL69_opera_contig_188153_provirus_44693_61344	16652	hyb_TLL69_opera_contig_188153_provirus_44693_61344	69	TLL69_56724__full_1	5911	69	TLL69_opera_contig_188153_provirus_44693_61344	1	16652	1655	16638	99.9159	13.2015	40.0	60.0
