votu95_id	num_hyb	num_sr	max_hyb_len	max_sr_len	hyb_VFC	sr_VFC
hyb_TLL10_opera_contig_1037	1	0	12908	0		
hyb_TLL62_opera_contig_164690_provirus_116_13023	1	0	12908	0		
hyb_TLL106_opera_contig_375_provirus_19850_32757	1	0	12908	0		
hyb_TLL15_1251__full	1	0	12908	0	32	
hyb_TLL100_opera_contig_997	1	1	12907	12907		
hyb_TLL45_opera_contig_3782	1	0	12906	0		
hyb_TLL73_152785__0_partial_1	1	1	12906	7810		
hyb_TLL88_348625__0_partial	1	0	12906	0		
hyb_TLL93_opera_contig_1460	1	0	12905	0		
hyb_TLL19_702__full	1	0	12903	0		
hyb_TLL19_opera_contig_973	1	0	12902	0		
hyb_TLL18_opera_contig_1180_provirus_12934_25834	1	0	12901	0		
hyb_TLL57_opera_contig_4207	1	0	12901	0		
hyb_TLL5_opera_contig_308625_provirus_7280_20178	2	0	12899	0		
hyb_TLL63_883__full	1	0	12899	0		
sr_TLL71_k99_89470	2	2	12072	12898		
hyb_TLL43_opera_contig_347011_provirus_3_12899	1	1	12897	5542		
hyb_TLL62_644__full	1	0	12896	0		
sr_TLL27_k99_43857	0	1	0	12896		
hyb_TLL100_opera_contig_2165	1	0	12895	0		
hyb_TLL45_174__0_partial_1	1	2	12894	5795		
hyb_TLL35_opera_contig_706	1	1	12892	12890		
hyb_TLL57_opera_contig_797	1	0	12892	0		
hyb_TLL89_opera_contig_170948	1	0	12892	0		
sr_TLL58_15555__full	0	2	0	12892		
hyb_TLL71_opera_contig_1937	1	0	12889	0		
hyb_TLL16_opera_contig_808	1	0	12888	0		
hyb_TLL84_opera_contig_163970_provirus_47913_60800	1	0	12888	0		
hyb_TLL102_414233__0_partial_1	1	0	12888	0		
hyb_TLL59_opera_contig_121652	1	1	12887	8104		
hyb_TLL67_699__0_partial	1	1	12887	11393		
hyb_TLL50_opera_contig_650	1	1	12886	6832		
hyb_TLL64_opera_contig_703	1	1	12886	12885		
sr_TLL31_k99_44767	0	1	0	12886		
hyb_TLL5_308517__0_partial_1	3	4	12885	11310		
hyb_TLL10_opera_contig_841	1	0	12884	0		
hyb_TLL43_opera_contig_31_provirus_83316_96199	1	0	12884	0		
hyb_TLL64_opera_contig_704	1	1	12883	12882		
hyb_TLL108_opera_contig_165_provirus_53762_66644	1	0	12883	0		
hyb_TLL45_opera_contig_293564	1	0	12882	0		
hyb_TLL68_145056__full	1	0	12882	0		
hyb_TLL21_opera_contig_122815_provirus_2_12882	1	0	12881	0		
hyb_TLL82_opera_contig_1723	1	0	12881	0		
hyb_TLL55_92__0_partial_1	1	1	12881	8681		
hyb_TLL71_opera_contig_1350	1	0	12877	0		
sr_TLL5_k99_61678	1	1	9899	12877		
hyb_TLL79_opera_contig_705	1	1	12876	12876		
hyb_TLL80_159134__0_partial_1	1	1	12876	8903	65	21
hyb_TLL95_opera_contig_845	1	2	12875	7702		
hyb_TLL49_139__full_1	1	0	12875	0		
sr_TLL45_k99_432800	0	1	0	12875		
sr_TLL57_k99_146338	0	1	0	12875		
hyb_TLL55_opera_contig_1481	1	0	12874	0		
hyb_TLL68_opera_contig_500	1	2	12874	12874		
hyb_TLL4_251642__0_partial_1	1	0	12872	0		
sr_TLL39_k99_29615	0	1	0	12872		
hyb_TLL51_opera_contig_1398	1	0	12871	0		
hyb_TLL85_81457__0_partial_1	1	0	12869	0		
hyb_TLL16_opera_contig_813	1	1	12868	12868		
hyb_TLL4_opera_contig_1306	1	0	12867	0		
hyb_TLL5_opera_contig_47_provirus_90519_103382	1	0	12864	0		
hyb_TLL94_opera_contig_536_provirus_1_12864	1	1	12864	6704		
hyb_TLL99_opera_contig_2446	1	0	12864	0		
sr_TLL108_k99_2663	0	1	0	12862		
hyb_TLL48_opera_contig_1329	1	1	12860	5041		
hyb_TLL21_3114__full	1	0	12859	0		
hyb_TLL31_opera_contig_1898	1	1	12858	12856		
hyb_TLL27_1568__full	1	0	12858	0		
hyb_TLL69_opera_contig_487_provirus_1_12856	1	0	12856	0		
hyb_TLL105_opera_contig_2083	1	0	12856	0		
sr_TLL19_249641__full	1	1	11560	12853		
hyb_TLL24_opera_contig_1016	2	0	12851	0		
hyb_TLL106_opera_contig_155792_provirus_3_12853	1	0	12851	0		
hyb_TLL59_opera_contig_626	1	0	12849	0		
hyb_TLL52_1771__full	1	0	12849	0		
hyb_TLL87_opera_contig_1129	1	0	12847	0		
sr_TLL82_k99_38176	0	1	0	12847		
hyb_TLL43_opera_contig_2936	1	0	12843	0		
hyb_TLL80_opera_contig_1757	1	0	12843	0		
hyb_TLL76_opera_contig_231823	1	0	12842	0		
sr_TLL21_k99_111786	0	1	0	12841		
sr_TLL95_k99_31552	3	2	9742	12840		
hyb_TLL50_opera_contig_653	1	1	12839	12838		
hyb_TLL102_opera_contig_2361_provirus_4032_16870	1	0	12839	0		
hyb_TLL56_329__0_partial	1	1	12839	12839		
hyb_TLL49_opera_contig_4124_provirus_1_12838	1	0	12838	0		
sr_TLL26_k99_17727	0	2	0	12838		
hyb_TLL40_opera_contig_1396	1	0	12837	0		
hyb_TLL62_opera_contig_1988	1	0	12836	0		
hyb_TLL98_opera_contig_467	1	1	12836	6734		
sr_TLL27_k99_185967	0	1	0	12835		
hyb_TLL28_opera_contig_2730	1	0	12834	0		
hyb_TLL29_opera_contig_1015	1	0	12834	0		
sr_TLL79_k99_95976	0	1	0	12834		
hyb_TLL16_opera_contig_1131	1	0	12832	0		
hyb_TLL38_opera_contig_1084	1	0	12832	0		
hyb_TLL108_opera_contig_112_provirus_70158_82989	1	0	12832	0		
hyb_TLL30_opera_contig_9889	1	0	12831	0		
hyb_TLL66_opera_contig_215327_provirus_162648_175477	1	0	12830	0		
hyb_TLL95_opera_contig_1039	1	0	12830	0		
hyb_TLL28_1223__full	1	0	12829	0	107	
hyb_TLL11_opera_contig_164488	1	0	12827	0		
hyb_TLL91_opera_contig_663	1	0	12827	0		
hyb_TLL47_opera_contig_846	1	0	12826	0		
hyb_TLL72_opera_contig_810	1	1	12826	8812		
hyb_TLL95_opera_contig_2167	1	0	12826	0		
hyb_TLL21_opera_contig_3601	1	0	12824	0		
hyb_TLL23_opera_contig_1810	2	0	12824	0		
hyb_TLL57_opera_contig_848	1	0	12824	0		
hyb_TLL41_opera_contig_2124	1	0	12823	0		
hyb_TLL81_opera_contig_244116_provirus_5393_18214	1	0	12822	0		
hyb_TLL93_opera_contig_838	1	0	12822	0		
hyb_TLL6_192578__0_partial_1	1	0	12821	0		
hyb_TLL18_opera_contig_2789	1	0	12819	0		
hyb_TLL88_1167__full	1	0	12819	0		
hyb_TLL30_485__0_partial	1	0	12818	0		
hyb_TLL2_153441__0_partial	1	0	12815	0		
hyb_TLL43_opera_contig_1271	1	0	12814	0		
hyb_TLL23_opera_contig_1629_provirus_2815_15627	1	0	12813	0		
hyb_TLL83_opera_contig_228818_provirus_544141_556951	1	2	12811	11850		
hyb_TLL55_138069__full_1	1	0	12811	0		
hyb_TLL88_1040__full	1	1	12810	5461		
sr_TLL102_31286__full	0	1	0	12810		
hyb_TLL57_opera_contig_822	1	0	12809	0		
hyb_TLL57_opera_contig_841	1	1	12806	12805		
hyb_TLL59_opera_contig_694	1	0	12805	0		
hyb_TLL29_opera_contig_1146	1	0	12804	0		
hyb_TLL92_opera_contig_787	1	0	12804	0		
hyb_TLL45_259__full_1	1	0	12804	0		
hyb_TLL97_opera_contig_2041	1	0	12803	0		
hyb_TLL61_opera_contig_769	1	0	12801	0		
hyb_TLL43_opera_contig_1541	1	0	12800	0		
sr_TLL23_k99_76048	0	1	0	12795		
hyb_TLL93_opera_contig_172644	1	0	12794	0		
hyb_TLL64_opera_contig_948	1	0	12793	0		
sr_TLL55_k99_168511	0	1	0	12792		
hyb_TLL63_opera_contig_610	1	1	12791	11010		
hyb_TLL56_3854__full	1	0	12791	0		
hyb_TLL76_opera_contig_1059	1	1	12789	9610		
hyb_TLL91_opera_contig_1109	1	0	12789	0		
hyb_TLL1_opera_contig_37_provirus_59409_72196	1	1	12788	12333		
hyb_TLL30_opera_contig_2241_provirus_1_12788	1	1	12788	9667	246	277
hyb_TLL106_152542__full	1	0	12787	0		
hyb_TLL85_opera_contig_82474	1	0	12786	0		
hyb_TLL10_opera_contig_145136_provirus_2_12785	1	0	12784	0		
hyb_TLL51_opera_contig_1420	1	0	12783	0		
hyb_TLL72_opera_contig_871	1	0	12783	0		
sr_TLL55_k99_72757	0	1	0	12783		
hyb_TLL106_opera_contig_1491	1	0	12782	0		
hyb_TLL75_opera_contig_735	1	0	12781	0		
hyb_TLL6_951__full	1	1	12781	5250		
hyb_TLL40_opera_contig_939	1	1	12780	12780		
hyb_TLL51_opera_contig_2282	1	0	12780	0		
hyb_TLL53_opera_contig_1026	1	0	12780	0		
hyb_TLL64_opera_contig_728	1	0	12779	0		
hyb_TLL104_opera_contig_1845	1	0	12779	0		
hyb_TLL90_531__full_1	1	1	12779	8524		
hyb_TLL6_opera_contig_1097	1	1	12778	5475		
hyb_TLL76_opera_contig_2109	1	0	12775	0		
hyb_TLL59_opera_contig_588	2	1	12774	11940		
hyb_TLL65_opera_contig_943	1	0	12771	0		
hyb_TLL88_1857__full	1	0	12770	0		
hyb_TLL13_223655__0_partial_1	1	1	12769	10201		
hyb_TLL45_1022__full_1	1	0	12769	0		
hyb_TLL31_opera_contig_4652	1	0	12768	0		
hyb_TLL43_1334__full	1	0	12767	0		
hyb_TLL44_opera_contig_3419	1	0	12764	0		
hyb_TLL53_opera_contig_198942_provirus_2_12765	1	0	12764	0		
hyb_TLL76_opera_contig_1093	1	0	12764	0		
hyb_TLL100_opera_contig_234129_provirus_1707138_1719900	1	0	12763	0		
hyb_TLL49_21753__full	1	0	12762	0		
hyb_TLL101_3133__full	1	0	12762	0		
hyb_TLL48_opera_contig_5951	1	0	12761	0		
hyb_TLL86_opera_contig_1033	1	0	12761	0		
hyb_TLL19_opera_contig_416	1	1	12760	9973		
hyb_TLL101_opera_contig_2752	1	0	12757	0		
hyb_TLL57_opera_contig_3777	1	0	12756	0		
hyb_TLL100_opera_contig_1015	1	1	12756	6430		
hyb_TLL70_opera_contig_439	1	1	12755	6066		
hyb_TLL5_opera_contig_3902	1	0	12754	0		
hyb_TLL11_opera_contig_164562_provirus_192_12945	1	0	12754	0		
hyb_TLL18_opera_contig_679_provirus_2_12755	1	0	12754	0		
hyb_TLL95_opera_contig_948	1	0	12754	0		
hyb_TLL92_527__full	1	0	12754	0		
hyb_TLL22_opera_contig_716	1	1	12753	6417		
hyb_TLL58_opera_contig_495	1	1	12753	6129		
hyb_TLL100_opera_contig_3794	1	0	12751	0		
hyb_TLL20_opera_contig_750	1	1	12750	12750		
hyb_TLL81_opera_contig_3973	1	0	12750	0		
sr_TLL80_k99_109255	0	1	0	12750		
hyb_TLL30_opera_contig_3389	1	0	12749	0		
hyb_TLL12_opera_contig_541_provirus_9524_22270	2	1	12747	5330		
hyb_TLL95_opera_contig_1235	1	0	12747	0		
hyb_TLL100_opera_contig_232238_provirus_157957_170702	1	1	12746	7366		
hyb_TLL108_opera_contig_5445	1	0	12746	0		
hyb_TLL54_opera_contig_183458	1	0	12745	0		
hyb_TLL74_opera_contig_3466	1	0	12745	0		
hyb_TLL102_410584__full	1	0	12745	0		
hyb_TLL43_opera_contig_9_provirus_159126_171869	1	1	12744	9078		
hyb_TLL63_opera_contig_137796	2	2	12743	10746		
hyb_TLL11_opera_contig_2650	1	0	12742	0		
sr_TLL10_53146__full	0	1	0	12740		
hyb_TLL76_opera_contig_1643	1	0	12739	0		
hyb_TLL48_opera_contig_1365	1	0	12737	0		
hyb_TLL14_2381__full	2	0	12736	0		
sr_TLL47_120581__full	0	1	0	12736		
hyb_TLL56_opera_contig_1029	1	0	12735	0		
sr_TLL66_58277__full	0	1	0	12735		
hyb_TLL15_opera_contig_654	1	1	12734	5723		
hyb_TLL67_opera_contig_10559	2	0	12734	0		
sr_TLL79_55279__full	0	2	0	12734		
hyb_TLL12_opera_contig_1948	1	0	12733	0		
sr_TLL13_k99_92927	1	1	12359	12732		
hyb_TLL41_opera_contig_1118	1	0	12731	0		
sr_TLL27_k99_172757	0	1	0	12730		
hyb_TLL39_opera_contig_1142	2	1	12729	6402		
hyb_TLL86_opera_contig_610	1	0	12726	0		
sr_TLL43_k99_24124	0	1	0	12725		
hyb_TLL23_opera_contig_1025	1	0	12724	0		
hyb_TLL68_opera_contig_146543_provirus_3_12725	1	0	12723	0		
hyb_TLL39_opera_contig_2805	1	0	12721	0		
hyb_TLL48_opera_contig_1578	1	0	12721	0		
hyb_TLL4_opera_contig_1548	1	0	12720	0		
hyb_TLL4_opera_contig_1219	1	1	12720	12720		
hyb_TLL84_274__0_partial_1	1	1	12720	9020		
hyb_TLL10_opera_contig_1693	1	0	12719	0		
sr_TLL12_k99_85602	0	1	0	12719		
hyb_TLL58_opera_contig_473	1	0	12718	0		
sr_TLL19_k99_192003	3	1	10144	12718		
sr_TLL57_k99_83430	0	1	0	12718		
hyb_TLL30_opera_contig_352318	1	0	12717	0		
hyb_TLL26_opera_contig_1224	1	0	12716	0		
sr_TLL76_k99_284505	0	2	0	12715		
hyb_TLL28_opera_contig_1075	1	0	12711	0		
hyb_TLL94_opera_contig_12_provirus_127611_140321	2	0	12711	0		
sr_TLL101_k99_125232	0	1	0	12711		
hyb_TLL45_opera_contig_294200_provirus_99103_111812	1	0	12710	0	176	
hyb_TLL72_opera_contig_820	1	1	12710	6605		
hyb_TLL13_opera_contig_222330_provirus_251171_263878	1	1	12708	10250		
hyb_TLL6_opera_contig_924	3	4	12707	12707		
hyb_TLL18_opera_contig_9976	1	0	12707	0		
hyb_TLL98_opera_contig_1484	1	0	12706	0		
hyb_TLL40_2425__full	1	0	12704	0		
hyb_TLL44_opera_contig_1183	1	1	12703	12703		
hyb_TLL73_opera_contig_719	1	0	12703	0		
hyb_TLL11_opera_contig_162982	1	0	12702	0		
sr_TLL19_k99_59670	0	1	0	12702		
hyb_TLL40_opera_contig_712_provirus_3_12703	1	0	12701	0		
hyb_TLL6_opera_contig_1181	1	0	12700	0		
hyb_TLL55_13258__full	1	0	12700	0		
hyb_TLL5_2174__full	1	0	12696	0		
hyb_TLL16_opera_contig_1078	1	0	12695	0		
hyb_TLL20_opera_contig_744	1	1	12695	11052		
hyb_TLL75_opera_contig_1130	1	0	12691	0		
hyb_TLL52_opera_contig_8042	1	0	12690	0		
hyb_TLL11_opera_contig_1270	1	0	12689	0		
hyb_TLL98_opera_contig_6445	1	0	12689	0		
hyb_TLL102_opera_contig_5414	1	0	12688	0		
hyb_TLL79_opera_contig_770	1	1	12687	7400		
hyb_TLL103_opera_contig_939	1	0	12684	0		
hyb_TLL3_213328__0_partial_1	1	0	12684	0	65	
hyb_TLL103_65844__0_partial_1	1	0	12684	0		
hyb_TLL50_9673__full	1	0	12683	0		
sr_TLL81_6584__full_1	1	1	12378	12680		
hyb_TLL102_opera_contig_3266	1	0	12679	0		
hyb_TLL50_128683__0_partial_1	1	0	12675	0		
hyb_TLL85_opera_contig_644	1	1	12674	12673		
hyb_TLL82_opera_contig_170112	6	4	12673	10261		
hyb_TLL5_opera_contig_4190	1	0	12672	0		
hyb_TLL7_opera_contig_1019	1	0	12672	0		
hyb_TLL104_324__0_partial_1	1	0	12672	0		
hyb_TLL21_948__full	1	1	12670	12669		
hyb_TLL39_opera_contig_1154	1	1	12669	12669		
hyb_TLL76_opera_contig_2344	1	0	12668	0		
hyb_TLL85_opera_contig_81657	1	0	12668	0		
hyb_TLL22_opera_contig_737	1	1	12667	12667		
hyb_TLL27_opera_contig_1057	1	0	12667	0		
sr_TLL107_k99_19325	1	1	11729	12666		
hyb_TLL52_opera_contig_898	1	0	12665	0		
hyb_TLL100_230243__0_partial	1	0	12665	0		
hyb_TLL51_opera_contig_1321	1	1	12664	12664		
hyb_TLL51_opera_contig_276232_provirus_863_13526	1	0	12664	0		
hyb_TLL89_171340__0_partial	1	0	12663	0		
hyb_TLL86_opera_contig_565	1	1	12660	5016		
hyb_TLL102_opera_contig_5002	1	0	12660	0		
hyb_TLL50_opera_contig_663	1	1	12658	8905		
hyb_TLL23_opera_contig_884	1	0	12657	0		
hyb_TLL90_opera_contig_2993	1	0	12655	0		
hyb_TLL108_opera_contig_1879	1	0	12654	0		
hyb_TLL16_opera_contig_2101	1	0	12653	0		
hyb_TLL63_opera_contig_1389	1	0	12652	0		
hyb_TLL67_opera_contig_984	1	0	12652	0		
hyb_TLL79_opera_contig_787	1	1	12652	7224		
hyb_TLL106_opera_contig_155610_provirus_43162_55813	1	0	12652	0		
sr_TLL55_k99_170804	0	1	0	12652		
hyb_TLL33_877__full	1	1	12651	12650		
sr_TLL60_k99_168109	1	2	5714	12650		
hyb_TLL51_opera_contig_1561	1	1	12649	5883		
hyb_TLL31_3534__full	1	0	12649	0		
hyb_TLL99_opera_contig_1834	1	0	12648	0		
hyb_TLL12_opera_contig_193704	1	0	12647	0		
hyb_TLL48_2873__full	1	0	12647	0		
hyb_TLL67_opera_contig_197270	1	0	12646	0		
hyb_TLL66_opera_contig_957	1	0	12644	0		
sr_TLL4_k99_196807	0	1	0	12644		
hyb_TLL86_569__full	1	1	12643	12642		
sr_TLL102_k99_81875	1	1	6957	12643		
hyb_TLL67_opera_contig_559_provirus_7887_20528	1	0	12642	0		
hyb_TLL97_1416__full	1	1	12642	8903		
sr_TLL96_k99_19053	0	1	0	12639		
hyb_TLL80_opera_contig_1945	1	0	12638	0		
sr_TLL55_k99_85414	0	1	0	12638		
hyb_TLL10_opera_contig_144493_provirus_263_12898	1	0	12636	0		
hyb_TLL15_opera_contig_363_provirus_7185_19820	1	0	12636	0		
hyb_TLL51_opera_contig_3969	1	0	12635	0		
hyb_TLL65_opera_contig_108518_provirus_73716_86349	1	0	12634	0	32	
hyb_TLL59_opera_contig_575	1	1	12632	9974		
hyb_TLL43_1553__full	1	0	12632	0		
hyb_TLL82_opera_contig_2211	1	0	12630	0		
hyb_TLL104_opera_contig_454	1	1	12630	6247		
hyb_TLL52_268818__0_partial_1	1	0	12630	0		
hyb_TLL95_888__full	1	1	12630	5398		
sr_TLL82_k99_47674	0	1	0	12629		
hyb_TLL44_opera_contig_1298	1	1	12628	5986		
hyb_TLL37_opera_contig_1080_provirus_15479_28105	1	0	12627	0		
hyb_TLL28_opera_contig_4094	1	0	12626	0		
hyb_TLL31_opera_contig_3099	1	0	12626	0		
hyb_TLL50_1457__full	1	0	12626	0		
hyb_TLL74_1203__full_1	1	0	12624	0		
hyb_TLL63_opera_contig_629	1	1	12623	8719		
sr_TLL57_k99_120543	0	1	0	12623		
hyb_TLL12_opera_contig_1847	1	0	12622	0		
hyb_TLL13_opera_contig_1224	1	1	12622	6139		
hyb_TLL51_opera_contig_277273	1	1	12622	8266		
hyb_TLL51_opera_contig_2568	1	0	12621	0		
sr_TLL4_391457__full	0	1	0	12621		
hyb_TLL67_opera_contig_202913	1	0	12620	0		
hyb_TLL43_opera_contig_1561	1	0	12618	0		
hyb_TLL43_opera_contig_3830	1	0	12617	0		
hyb_TLL102_opera_contig_828_provirus_2_12618	1	0	12617	0		
hyb_TLL87_opera_contig_627	1	0	12616	0		
hyb_TLL44_opera_contig_3160	1	0	12615	0		
hyb_TLL11_3891__full	1	0	12615	0		
sr_TLL99_k99_1860	3	1	11152	12615		
hyb_TLL44_opera_contig_3654	1	0	12613	0		
hyb_TLL88_opera_contig_347768	1	1	12613	6834		
hyb_TLL4_1665__full	1	0	12613	0		
hyb_TLL91_4663__full	1	1	12612	6898		
hyb_TLL2_opera_contig_152843_provirus_45502_58112	1	1	12611	12611	8	394
hyb_TLL38_opera_contig_3811	1	0	12611	0		
hyb_TLL56_opera_contig_1159	1	0	12608	0		
hyb_TLL1_131434__full	1	0	12606	0	32	
hyb_TLL64_2820__full	1	0	12606	0		
hyb_TLL14_4618__full_1	1	0	12604	0		
hyb_TLL5_opera_contig_4119	1	0	12601	0		
hyb_TLL39_opera_contig_1433	2	1	12601	5638		
hyb_TLL83_opera_contig_466_provirus_2_12602	1	1	12601	8902		
hyb_TLL102_opera_contig_4053	1	0	12601	0		
hyb_TLL99_opera_contig_1510	1	0	12599	0		
hyb_TLL15_opera_contig_1022	1	0	12598	0		
hyb_TLL64_opera_contig_1269	1	0	12598	0		
hyb_TLL16_opera_contig_212339	1	0	12597	0		
hyb_TLL83_opera_contig_229440	1	0	12597	0		
hyb_TLL10_opera_contig_638	1	1	12595	9160		
hyb_TLL39_opera_contig_2397	1	0	12595	0		
hyb_TLL79_opera_contig_164690_provirus_3_12597	1	1	12595	11288		
sr_TLL87_29530__0_partial_1	1	2	11951	12595		
hyb_TLL95_opera_contig_4472	1	0	12594	0		
hyb_TLL73_764__full	1	2	12592	9229		
hyb_TLL35_opera_contig_1564	1	0	12591	0		
hyb_TLL48_opera_contig_255074_provirus_18544_31134	1	0	12591	0		
hyb_TLL96_opera_contig_1014	1	0	12591	0		
hyb_TLL51_opera_contig_2276	1	0	12590	0		
hyb_TLL28_opera_contig_1526	1	0	12589	0		
hyb_TLL30_opera_contig_2342	1	1	12589	11675		
hyb_TLL79_1738__full	1	0	12588	0		
sr_TLL61_k99_20788_provirus_12183_24767	0	3	0	12585		
hyb_TLL44_269934__0_partial_1	3	2	12584	9829		
hyb_TLL28_opera_contig_1353	2	1	12583	7647		
hyb_TLL52_opera_contig_1192	1	0	12583	0		
hyb_TLL30_2772__full	2	2	12583	7201		
hyb_TLL13_opera_contig_2419	1	0	12580	0		
sr_TLL27_k99_49171	1	2	10600	12580		
hyb_TLL6_opera_contig_762_provirus_6658_19234	1	0	12577	0		
hyb_TLL37_opera_contig_156919_provirus_232541_245117	1	1	12577	5028		
hyb_TLL53_opera_contig_816	1	1	12576	5348		
hyb_TLL39_opera_contig_228098	3	0	12571	0		
hyb_TLL56_opera_contig_1015	1	0	12571	0		
hyb_TLL64_opera_contig_1961	1	0	12571	0		
hyb_TLL27_opera_contig_1187	1	0	12570	0		
hyb_TLL45_opera_contig_2570	1	0	12570	0		
hyb_TLL69_opera_contig_2473	1	0	12570	0		
hyb_TLL36_opera_contig_153808	1	0	12569	0		
hyb_TLL38_opera_contig_1683	1	0	12568	0		
sr_TLL27_95954__full	0	1	0	12566		
hyb_TLL4_opera_contig_1301	1	0	12564	0		
hyb_TLL7_opera_contig_656	1	0	12564	0		
hyb_TLL76_opera_contig_1097	1	0	12562	0		
hyb_TLL51_opera_contig_1335	1	1	12560	12560		
hyb_TLL96_opera_contig_1059	1	0	12560	0		
hyb_TLL1_opera_contig_1685	1	0	12559	0		
hyb_TLL11_opera_contig_2416	1	0	12558	0		
hyb_TLL31_opera_contig_4947	1	0	12558	0		
hyb_TLL13_opera_contig_2110	1	0	12557	0		
hyb_TLL68_opera_contig_143764_provirus_468426_480982	1	0	12557	0		
hyb_TLL4_56__0_partial_1	2	1	12557	8088		
hyb_TLL65_opera_contig_108856	1	1	12556	12556		
hyb_TLL30_opera_contig_354431_provirus_45041_57595	1	0	12555	0		
sr_TLL66_k99_341349	0	1	0	12555		
hyb_TLL57_opera_contig_233974_provirus_59113_71665	1	0	12553	0		
hyb_TLL21_opera_contig_122714	1	0	12551	0		
hyb_TLL26_opera_contig_184317_provirus_3_12552	1	0	12550	0		
hyb_TLL40_opera_contig_991	1	1	12550	5652		
hyb_TLL59_opera_contig_925	1	0	12550	0		
hyb_TLL44_opera_contig_2869	1	0	12549	0		
hyb_TLL68_opera_contig_748	1	0	12549	0		
hyb_TLL93_173660__0_partial_1	1	0	12548	0		
hyb_TLL34_opera_contig_876	1	1	12547	8054		
hyb_TLL14_opera_contig_3755_provirus_7584_20129	1	0	12546	0		
hyb_TLL79_opera_contig_2262	1	0	12546	0		
hyb_TLL23_opera_contig_160525	1	2	12545	5777		
hyb_TLL88_opera_contig_1222	1	0	12544	0		
hyb_TLL57_opera_contig_870	1	1	12541	6123		
hyb_TLL87_opera_contig_658	1	1	12541	12541		
hyb_TLL54_opera_contig_798	1	1	12540	12539		
sr_TLL42_k99_1452	0	1	0	12539		
sr_TLL95_86979__full_1	1	2	12354	12539		
hyb_TLL99_opera_contig_884	1	0	12536	0		
hyb_TLL13_opera_contig_1596	1	0	12535	0		
hyb_TLL37_opera_contig_158407	1	0	12535	0		
hyb_TLL31_opera_contig_4681	1	0	12534	0		
hyb_TLL103_opera_contig_3392	1	0	12533	0		
sr_TLL85_k99_20874	0	1	0	12533		
hyb_TLL10_opera_contig_1875	1	0	12532	0		
hyb_TLL28_opera_contig_1451	1	0	12532	0		
hyb_TLL44_opera_contig_2239	1	0	12532	0		
hyb_TLL36_opera_contig_152246_provirus_3_12531	1	0	12529	0		
sr_TLL26_k99_30890	0	1	0	12529		
hyb_TLL41_193142__0_partial_1	2	0	12528	0		
sr_TLL56_k99_23539	0	2	0	12527		
hyb_TLL80_opera_contig_472_provirus_1_12525	1	1	12525	5716		
hyb_TLL86_opera_contig_117757	1	1	12525	7562		
hyb_TLL66_742__full	1	0	12525	0		
hyb_TLL102_opera_contig_2464	1	1	12524	12524		
hyb_TLL14_opera_contig_3018	1	0	12523	0		
hyb_TLL57_opera_contig_234028	1	1	12523	12523		
hyb_TLL43_opera_contig_348299_provirus_172_12693	1	1	12522	11418		
hyb_TLL95_opera_contig_1004	1	1	12522	7467		
sr_TLL20_k99_56314	0	1	0	12522		
hyb_TLL90_opera_contig_537	1	0	12520	0		
hyb_TLL18_186__0_partial	1	0	12520	0		
hyb_TLL30_opera_contig_2349	1	0	12519	0		
hyb_TLL93_opera_contig_797	1	1	12519	12519		
hyb_TLL21_opera_contig_123982_provirus_17624_30140	1	1	12517	6346		
hyb_TLL46_opera_contig_1597	1	0	12517	0		
hyb_TLL63_opera_contig_5722	1	0	12517	0		
hyb_TLL65_opera_contig_1575	1	0	12517	0		
hyb_TLL98_opera_contig_640	1	0	12517	0		
sr_TLL16_k99_36094	0	1	0	12517		
hyb_TLL31_opera_contig_4247	1	0	12515	0		
hyb_TLL107_opera_contig_1563	2	2	12515	10280		
hyb_TLL3_opera_contig_1251	1	2	12514	7423		
hyb_TLL51_opera_contig_6425	1	0	12514	0		
hyb_TLL43_opera_contig_349149_provirus_1_12513	1	0	12513	0		
hyb_TLL97_opera_contig_4862	1	0	12512	0		
sr_TLL102_k99_167417	1	1	12156	12512		
hyb_TLL12_opera_contig_3738	1	0	12511	0		
hyb_TLL108_opera_contig_86488	1	0	12511	0		
hyb_TLL84_2270__full	1	0	12511	0		
hyb_TLL13_opera_contig_1201	1	1	12509	10878		
hyb_TLL41_opera_contig_916	1	0	12509	0		
hyb_TLL70_opera_contig_527	1	0	12509	0		
hyb_TLL45_4872__full	1	0	12508	0		
hyb_TLL90_opera_contig_6051	1	0	12506	0		
hyb_TLL18_opera_contig_307330_provirus_3_12507	1	1	12505	12505		
hyb_TLL57_opera_contig_2135	1	0	12505	0		
hyb_TLL68_opera_contig_517	1	1	12505	5132		
hyb_TLL88_opera_contig_1455	1	0	12501	0		
hyb_TLL88_1430__full	1	1	12500	7318		
hyb_TLL12_opera_contig_190190_provirus_122771_135269	1	1	12499	6455		
hyb_TLL97_opera_contig_1478	1	0	12499	0		
hyb_TLL97_opera_contig_1629	1	0	12498	0		
hyb_TLL92_931__full	1	0	12498	0		
hyb_TLL52_opera_contig_920	1	1	12497	12497		
hyb_TLL13_opera_contig_5737	1	0	12495	0		
hyb_TLL84_opera_contig_1963	1	0	12495	0		
sr_TLL52_k99_127754	0	1	0	12495		
hyb_TLL7_opera_contig_486	1	1	12494	10211		
hyb_TLL98_opera_contig_111017_provirus_6685_19178	1	0	12494	0		
hyb_TLL106_opera_contig_152185_provirus_79433_91924	3	0	12492	0		
